DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M8403673,['Diagnoses and staging. Osteomyelitis and prosthetic joint infections.'],"['The diagnoses of osteomyelitis and prosthetic joint infections are usually made on the basis of clinical, laboratory, and radiographic examination. The diagnostic studies presently employed to diagnosis and assess osteomyelitis and prosthetic joint infections are described. A universally applied classification system for stratifying osteomyelitis and prosthetic joint infection would provide a framework for the evaluation of medical and surgical treatment efficacy. Such a system would enable treatment results to be compared among institutions. Staging systems currently being used are described.']",['eng'],"['Blood Sedimentation', 'Humans', 'Magnetic Resonance Imaging', 'Osteomyelitis/classification', 'Osteomyelitis/diagnosis', 'Osteomyelitis/diagnostic imaging', 'Prosthesis-Related Infections/classification', 'Prosthesis-Related Infections/diagnosis', 'Radiography', 'Radionuclide Imaging']",
M8410037,['Prevalence of age-associated memory impairment and dementia in a rural community.'],"[""To obtain accurate estimates of the prevalence of age-associated memory impairment, dementia, and Alzheimer's disease, a population study was carried out in Turégano, a rural community of 1011 inhabitants in the Segovia province of Spain. The study was divided into two phases: a door to door survey of the entire population aged 40 years and over (503 persons), followed by a clinical examination of suspected cases for positive and differential diagnosis of dementia and cognitive impairment. The prevalence of age-associated memory impairment was 3.6% in individuals of 40 years and over and 7.1% in individuals of 65 years and over, whereas dementia was found in 2.6% and 5.2%, respectively. The prevalence rates of both clinical conditions increased with age. The most prevalent clinical category of dementia was dementia of Alzheimer type, which represented 1.8% and 3.8% of these two age groups. The corresponding figures for vascular dementia were 0.4% and 0.9% and for secondary dementia 0.4% and 0.5%. Age-associated memory impairment is an age-dependent disorder with a high prevalence among the elderly; some of these patients may represent an early stage of Alzheimer's disease, suggesting that the prevalence of this disorder may be higher than previously estimated.""]",['eng'],"['Adult', 'Age Factors', 'Aged', 'Aged, 80 and over', 'Alzheimer Disease/epidemiology', 'Dementia/epidemiology', 'Female', 'Humans', 'Male', 'Memory Disorders/epidemiology', 'Middle Aged', 'Prevalence', 'Rural Health', 'Sex Factors', 'Spain/epidemiology']",
M8412228,['DNA regeneration in the polymerase chain reaction.'],"['This paper is an analysis of a model of the regeneration of damaged DNA during the polymerase chain reaction (PCR) made to estimate the degree to which recombination between similar but not identical sequences (""jumping PCR"") compromises the results obtained with the technique. The analysis is applicable to museum or field-weathered specimens and also to the damage, such as single-strand nicks, which can occur during storage. Two main results are derived: (i) oligonucleotide priming competes extremely effectively against regeneration derived from priming by overlaps of damaged DNA strands. (ii) Extending result (i), it is shown that jumping PCR is not likely to cause inaccurate sequence determination in standard PCR protocols. One exception arises where it is required to determine the sequence of one specified variant of a piece of DNA which is present in many thousand copies. But, generally, experiments can be performed with confidence that the results are very rarely distorted by jumping PCR. The basic model is extended to investigate how to increase the average length of DNA fragments input to PCR experiments. Increased input of less-damaged material to the PCR can theoretically be achieved by performing several cycles of denaturation, re-association and replication on the sample DNA in the absence of exogenous primers. Experimental work will be necessary to confirm this. However, jumping PCR may occur at substantial frequencies during such pretreatment. This problem cannot be avoided but can be reduced in pretreatment protocols by studying sequences (such as mtDNA or rDNA) where multiple copies are subjected to evolutionary homogenizing processes.']",['eng'],"['Animals', 'DNA Damage', 'DNA Repair', 'Gene Amplification/genetics', 'Genetic Techniques', 'Models, Genetic', 'Polymerase Chain Reaction']",
M8415366,['Chronic low back pain.'],,['eng'],"['Chronic Disease', 'Decision Making', 'Family Practice', 'Humans', 'Low Back Pain/etiology', 'Low Back Pain/therapy', 'Referral and Consultation']",
M8422602,['Best papers on leukemia.'],,['eng'],"['Humans', 'Leukemia/drug therapy']",
M8425481,['Rat liver 11 beta-hydroxysteroid dehydrogenase complementary deoxyribonucleic acid encodes oxoreductase activity in a mineralocorticoid-responsive toad bladder cell line.'],"['The mineralocorticoid receptor displays equal affinity for aldosterone and corticosterone. It has been proposed that aldosterone selectivity in vivo is achieved by the conversion of corticosterone into its inactive metabolite 11-dehydrocorticosterone by 11 beta-hydroxysteroid dehydrogenase (11 beta HSD). To test this hypothesis, we transfected rat liver 11 beta HSD cDNA into TBM cells, a sodium-transporting cell line. These cells respond equally well to aldosterone and corticosterone, indicating that endogenous 11 beta HSD is expressed at low levels in TBM cells. Although exogenous rat liver 11 beta HSD was expressed at high levels in transfected cells, mineralocorticoid selectivity was not observed. By contrast, the biologically inactive 11-dehydrocorticosterone was readily converted into corticosterone, a potent agonist for sodium transport. Our results indicate that rat liver 11 beta HSD behaves predominantly as a reductase in TBM cells. Another 11 beta HSD isoform is likely to be responsible for the dehydrogenase reaction in aldosterone-responsive cells.']",['eng'],"['11-beta-Hydroxysteroid Dehydrogenases', 'Animals', 'Cell Line', 'Corticosterone/analogs & derivatives', 'Corticosterone/metabolism', 'Corticosterone/pharmacology', 'Dexamethasone/pharmacology', 'Epithelium/enzymology', 'Epithelium/physiology', 'Female', 'Hydroxysteroid Dehydrogenases/genetics', 'Hydroxysteroid Dehydrogenases/metabolism', 'In Vitro Techniques', 'Kidney/metabolism', 'Kinetics', 'Liver/enzymology', 'Plasmids', 'Rats', 'Time Factors', 'Transfection', 'Urinary Bladder/drug effects', 'Urinary Bladder/enzymology']","['Dexamethasone (7S5I7G3JQL)', 'Hydroxysteroid Dehydrogenases (EC 1.1.-)', '11-beta-Hydroxysteroid Dehydrogenases (EC 1.1.1.146)', '11-dehydrocorticosterone (FO4V44A3G3)', 'Corticosterone (W980KJ009P)']"
M8426807,['Primary nursing. Team spirit.'],,['eng'],"['Humans', 'Interprofessional Relations', 'Nursing Service, Hospital/organization & administration', 'Nursing Staff, Hospital', 'Nursing, Supervisory', 'Nursing, Team', 'Primary Nursing']",
M8429936,['Weaning a patient from a ventilator.'],,['eng'],"['Blood Gas Analysis', 'Humans', 'Male', 'Middle Aged', 'Nursing Assessment', 'Ventilator Weaning/methods', 'Ventilator Weaning/nursing', 'Ventilator Weaning/psychology']",
M8430442,['11-Dehydrocorticosterone in the presence of carbenoxolone is a more potent sodium retainer than corticosterone.'],"['In vivo, corticosterone and 11-dehydrocorticosterone are interconverted in the liver and possibly kidney by 11 beta-hydroxysteroid dehydrogenase. In an effort to evaluate the relevance of this reversible reaction in relation to urinary sodium and potassium excretion, we investigated the effects of 11-dehydrocorticosterone in the presence and absence of carbenoxolone, a potent inhibitor of the oxidative component of 11 beta-hydroxysteroid dehydrogenase, and compared them with the effects of similar doses of corticosterone in carbenoxolone-treated rats. All experiments were performed on adrenalectomized male rats. Here we describe that in carbenoxolone-treated rats 11-dehydrocorticosterone and corticosterone display antinatriuretic activity, although under the conditions of this study 11-dehydrocorticosterone is a more potent sodium retainer than its parent steroid corticosterone. In addition, the antinatriuretic effects of 11-dehydrocorticosterone (like the antinatriuretic effects of corticosterone in carbenoxolone-treated rats) were blocked by the specific antimineralocorticoid RU28318.']",['eng'],"['Adrenalectomy', 'Animals', 'Carbenoxolone/pharmacology', 'Corticosterone/analogs & derivatives', 'Corticosterone/pharmacology', 'Creatinine/urine', 'Male', 'Mineralocorticoid Receptor Antagonists/pharmacology', 'Natriuresis/drug effects', 'Potassium/urine', 'Rats', 'Rats, Sprague-Dawley', 'Spironolactone/analogs & derivatives', 'Spironolactone/pharmacology']","['Mineralocorticoid Receptor Antagonists', 'Spironolactone (27O7W4T232)', 'RU 28318 (76676-34-1)', 'Creatinine (AYI8EX34EU)', '11-dehydrocorticosterone (FO4V44A3G3)', 'Carbenoxolone (MM6384NG73)', 'Potassium (RWP5GA015D)', 'Corticosterone (W980KJ009P)']"
M8431590,['The assessment of disability in patients on an acute medical ward for elderly people.'],"['The level of independence in self-care was monitored weekly in 212 patients admitted over 6 months to an acute medical ward for elderly people, and documented on discharge using a standard assessment, the Barthel Index. At discharge from the admitting ward, 39% of patients were independent (Barthel score of 20), 36% were mildly dependent (Barthel 15-19), 15% were moderately dependent (Barthel 10-14), 4% severely dependent (Barthel 5-9) and 6% very severely dependent (Barthel 0-4). Approximately 80% were able to transfer, walk, were continent of urine and could wash their top half, but one-third were unable to dress or use the toilet independently. Over half were unable to bath themselves or climb stairs unaided. It is feasible to assess disability in a busy acute service this way. Information can be provided both to community services on discharge of individual patients, and to managers responsible for planning services for elderly people.']",['eng'],"['Activities of Daily Living', 'Aged', 'Aged, 80 and over', 'Disability Evaluation', 'Humans', 'Inpatients/classification', 'Patient Discharge', 'Self Care']",
M8435631,['Organ donation.'],,['eng'],"['Cadaver', 'Humans', 'Legislation, Medical', 'Tissue Donors', 'United Kingdom']",
M8437504,"['Erworbene Bauchhöhlenmuskelstörungen. Die Bauchdeckendenervation in der Schwangerschaft, die Denervationsinkontinenz, die kontinente und inkontinente Obstipation.']","['The peritoneal cavity has a fascial skeleton that is kept under tension by permanent variable resting tone maintained by the abdominal muscles. The lateral abdominal muscles, the diaphragm and the pelvic floor are all components of this fasciomuscular support system. Voluntary and reflective changes in muscle tension allow the entry and exit of matter into and out of the spherical abdominal cavity by opening and closing of specialized wall segments called sphincters. We have previously demonstrated the existence of a resting tone in the tail muscles of mammals from which the human pelvic floor muscles are derived. The pelvic floor and its integrated sphincters form the anorectal organ of continence. This organ is much weaker in females than in males. The spinal centers that govern continence, contain in the female significantly fewer ganglion cells than the corresponding centers in the male. Childbirth and a commonly found tendency to develop constipation are additional stressors for the congenitally weaker female organ of continence. We explain in this paper why the abdominal wall and the pelvic floor may suffer stretch-induced denervation injuries during pregnancy and delivery. Such damage may persist in later life and can give rise to incontinence and ""flabby abdomen"". Based on our work in this field, we found a new differentiation between continent and incontinent constipation. Continent constipation is caused by spasticity of the pelvic floor characterized by abnormally high sphincter activity. This spastic pelvic floor syndrome can be treated successfully by psychotherapeutic techniques. Incontinent constipation, in contrast, is always associated with subnormal activity of the sphincters and may be a cause of rectal prolapse. It can be treated successfully by anterior rectosigmoid resection. Incontinent constipation will also require operative approximation of the levators in many cases. Improvement cannot be expected to result from this procedure, however, unless the pelvic floor shows some residual resting activity.']",['ger'],"['Abdominal Muscles/innervation', 'Adult', 'Aged', 'Aged, 80 and over', 'Cesarean Section', 'Fecal Incontinence/physiopathology', 'Female', 'Humans', 'Male', 'Middle Aged', 'Muscle Denervation', 'Muscle Hypotonia/physiopathology', 'Muscle Tonus/physiology', 'Muscular Atrophy/physiopathology', 'Neuromuscular Junction/physiopathology', 'Peritoneal Cavity/innervation', 'Pregnancy/physiology']",
M8439378,['Chronic back pain.'],,['eng'],"['Back Pain/epidemiology', 'Back Pain/prevention & control', 'Chronic Disease', 'Humans', 'Research']",
M8442058,['Clinical outcome of ischemic-type biliary complications after liver transplantation.'],,['eng'],"['Bile Ducts/blood supply', 'Bile Ducts/surgery', 'Follow-Up Studies', 'Gallbladder/blood supply', 'Graft Survival', 'Humans', 'Ischemia/etiology', 'Ischemia/physiopathology', 'Liver Function Tests', 'Liver Transplantation/physiology', 'Organ Preservation', 'Postoperative Complications/physiopathology', 'Prospective Studies', 'Survival Analysis', 'Treatment Outcome']",
M8442188,['Impaired initial function in liver grafts from donors > 50 years of age.'],,['eng'],"['Adult', 'Age Factors', 'Alanine Transaminase/blood', 'Alkaline Phosphatase/blood', 'Bilirubin/blood', 'Graft Rejection', 'Humans', 'Liver Function Tests', 'Liver Transplantation/pathology', 'Liver Transplantation/physiology', 'Middle Aged', 'Tissue Donors/supply & distribution', 'Tissue and Organ Procurement', 'Transplantation, Homologous']","['Alanine Transaminase (EC 2.6.1.2)', 'Alkaline Phosphatase (EC 3.1.3.1)', 'Bilirubin (RFM9X3LJ49)']"
M8442196,['Carolina rinse solution decreases liver injury during clinical liver transplantation.'],,['eng'],"['Adenosine', 'Adult', 'Allopurinol', 'Aspartate Aminotransferases/blood', 'Creatinine/blood', 'Double-Blind Method', 'Glutathione', 'Humans', 'Insulin', 'Liver Transplantation/methods', 'Liver Transplantation/physiology', 'Organ Preservation/methods', 'Organ Preservation Solutions', 'Raffinose', 'Solutions', 'Tissue Donors']","['Carolina rinse solution', 'Insulin', 'Organ Preservation Solutions', 'Solutions', 'University of Wisconsin-lactobionate solution', 'Allopurinol (63CZ7GJN5I)', 'Creatinine (AYI8EX34EU)', 'Aspartate Aminotransferases (EC 2.6.1.1)', 'Glutathione (GAN16C9B8O)', 'Adenosine (K72T3FS567)', 'Raffinose (N5O3QU595M)']"
M8443773,"['Breastfeeding, A to Z.']",,['eng'],"['Breast Feeding', 'Humans', 'Infant, Newborn', 'Rooming-in Care', 'Time Factors']",
M8448478,['Organ donation.'],,['eng'],"['Attitude to Health', 'Humans', 'Tissue and Organ Procurement']",
M8448479,['Organ donation.'],,['eng'],"['Ethics, Medical', 'Humans', 'Respiration, Artificial', 'Tissue and Organ Procurement']",
M8450898,['Suchbewegungen der Zunge bei einer Sprechapraxie: Darstellung mittels Ultraschall und Pseudo-3D-Abbildung.'],,['ger'],"['Adult', 'Apraxias/diagnostic imaging', 'Cerebral Infarction/diagnostic imaging', 'Computer Graphics', 'Dysarthria/diagnostic imaging', 'Echoencephalography/instrumentation', 'Humans', 'Image Processing, Computer-Assisted/instrumentation', 'Male', 'Phonetics', 'Tongue/diagnostic imaging', 'Verbal Behavior/physiology']",
M8451976,['How patients react to low back pain.'],,['eng'],"['Attitude to Health', 'Back Pain/diagnosis', 'Back Pain/physiopathology', 'Back Pain/psychology', 'Humans', 'Pain Measurement']",
M8455667,['Trends in Medicare payments in the last year of life.'],"[""Background!#!Increased attention is being paid to the amount and types of medical services rendered in the period before death. There is a popular impression that a greater share of resources is being devoted to dying patients than in the past. We examined trends in the proportion of Medicare expenditures for persons 65 years old or older in their last year of life to determine whether there were any changes from 1976 to 1988.!##!Methods!#!Using Medicare program data for 1976, 1980, 1985, and 1988, we classified Medicare payments according to whether they were made for people in their last year of life (decedents) or for survivors. We also assigned expenses for care in the last year of life according to intervals of 30 days before the person's death and examined trends according to age.!##!Results!#!Reflecting the large overall increase in Medicare spending, Medicare costs for decedents rose from $3,488 per person-year in 1976 to $13,316 in 1988. However, Medicare payments for decedents as a percentage of the total Medicare budget changed little, fluctuating between 27.2 and 30.6 percent during the study period. Payments for care during the last 60 days of life expressed as a percentage of payments for the last year also held steady at about 52 percent. Furthermore, the pattern of lower payments for older as compared with younger decedents also prevailed throughout the study period.!##!Conclusions!#!The same forces that have acted to increase overall Medicare expenditures have affected care for both decedents and survivors. There is no evidence that persons in the last year of life account for a larger share of Medicare expenditures than in earlier years.""]",['eng'],"['Aged', 'Aged, 80 and over', 'Cost of Illness', 'Health Expenditures/statistics & numerical data', 'Humans', 'Longitudinal Studies', 'Medicare/statistics & numerical data', 'Medicare/trends', 'Medicare/utilization', 'Reimbursement Mechanisms/trends', 'Survival Rate', 'Terminal Care/economics', 'United States']",
M8457068,['A better citation system.'],,['eng'],"['Bibliography as Topic', 'MEDLINE', 'Publishing']",
M8458828,['Is asthma really different in the elderly patient?'],,['eng'],"['Aged', 'Asthma/diagnosis', 'Asthma/epidemiology', 'Asthma/therapy', 'Humans']",
M8460032,['Dorothea Orem--das Modell der Selbstfürsorge.'],,['ger'],"['Cholecystectomy/nursing', 'Cholecystectomy/psychology', 'Female', 'Humans', 'Middle Aged', 'Models, Nursing', 'Patient Care Planning', 'Self Care']",
M8466451,['Future access to Medline.'],,['eng'],"['Australia', 'Grateful Med', 'MEDLINE']",
M8469060,['Smärtsam allians.'],,['swe'],"['Back Pain/diagnosis', 'Back Pain/psychology', 'Back Pain/therapy', 'Diagnosis, Differential', 'Empathy', 'Humans', 'Pain/diagnosis', 'Pain/psychology', 'Pain Management']",
M8470164,['Somatic muscle catabolism is accelerated after liver transplantation.'],,['eng'],"['Biomarkers/urine', 'Energy Intake', 'Humans', 'Liver Transplantation/physiology', 'Methylhistidines/urine', 'Muscles/metabolism', 'Prospective Studies', 'Time Factors']","['Biomarkers', 'Methylhistidines', '3-methylhistidine (MEH8O8Y0H0)']"
M8470190,['Blood product transfusion therapy after liver transplantation: comparison of the thromboelastogram and conventional coagulation studies.'],,['eng'],"['Adult', 'Blood Coagulation Tests', 'Blood Component Transfusion', 'Humans', 'Liver Transplantation/physiology', 'Thrombelastography']",
M8470248,['Predictors of primary nonfunction: is donor liver fat content important?'],,['eng'],"['Adipose Tissue/pathology', 'Analysis of Variance', 'Humans', 'Liver Transplantation/mortality', 'Liver Transplantation/pathology', 'Liver Transplantation/physiology', 'Prognosis', 'Retrospective Studies']",
M8486275,"['Lambda SK diphasmids: phage lambda vectors for genomic, jumping, linking and cDNA libraries.']","['Fifteen new phage lambda vectors are discussed: lambda SK4, lambda SK6, lambda SK10, lambda SK16, lambda SK17, lambda SK20, lambda SK21, lambda SK22, lambda SK23, lambda SK24, lambda SK25, lambda SK27, lambda SK28, lambda SK40 and lambda SK41. Their structural and functional features facilitate the implementation of a number of new strategies and cloning procedures which simplify, economize and vastly improve the utility and efficiency of library construction in lambda vectors. Such improved strategies and examples of their application, with particular reference to jumping and linking libraries, are presented.']",['eng'],"['Bacteriophage lambda/genetics', 'Base Sequence', 'DNA, Viral', 'Gene Library', 'Genetic Linkage', 'Genetic Vectors', 'Molecular Sequence Data']","['DNA, Viral']"
M8491333,['The prevalence of endometriosis in women with infertile partners.'],"['Laparoscopy was performed on a consecutive series of 174 women complaining of infertility. Forty of these women were the partners of oligospermic or azoospermic men. There was no difference in the prevalence of endometriosis between those women whose partners were fertile and those whose partners were infertile. Women with azoospermic partners had a prevalence of endometriosis of 20.7%, and this is likely to reflect the true prevalence of endometriosis in a group of randomly selected normal women.']",['eng'],"['Adult', 'Endometriosis/epidemiology', 'Female', 'Humans', 'Infertility, Male', 'Laparoscopy', 'Male', 'Middle Aged', 'Prevalence', 'United Kingdom/epidemiology']",
M8497145,"[""Consumo de medicación en la diabetes mellitus (III). Tendencias de uso y consumo de medicación hipoglucemiante en Tarragona, Cataluña y España (1988-1991). Grup per a l'Estudi de la Diabetis a Tarragona.""]","['Background!#!To analyze the evolution of the use of drugs in diabetes, the consumption of hypoglycemic medication in the province of Tarragona, the autonomic community of Catalonia and Spain as a whole, was studied. A qualitative evaluation of the tendencies of prescription, as an indirect index of quality in the health care to diabetics was performed.!##!Methods!#!The sales of oral hypoglycemic medication (OH) and insulin (INS) were accounted for in the study environment between 1988-1991. To make consumption uniform a standardized unit of measure was used with defined daily doses (DDD)/1,000 inhabitants/day (Drug Utilization Research Group) of the different groups of drugs. Total consumption was obtained by a primary data source (Intercontinental Medical Statistics), and periodically compared with a secondary source (registry of public prescriptions within Tarragona).!##!Results!#!A progressive increase in the consumption of hypoglycemic drugs was observed: 16.1 to 21.2 DDD/1,000 inhabitants/day (31%) in Spain; 17.7 to 19.8 (12%) in Catalonia and 19 to 23 (21%) in Tarragona. The increase in consumption of INS in Tarragona (43%) was greater than that of OH (12%). In Catalonia, it was much greater (INS: 23%, OH: 7%) and was parallel in Spain (36% and 30%, respectively). The OH/INS index decreased in Catalonia and Tarragona (1.3 and 1.9 in 1991) and remained practically constant (2.3-2.4) in Spain. A global decrease was produced in the consumption of slow insulins with a significant increase in intermediate, premixed and fast insulins. A growing increase in glibenclamide much greater than the remaining sulphonylureas was seen, in addition there was a persistent and low use (less than 1 DDD/100 inhabitants/day) of biguanides. Significative variations of medication consumption were registered according to the territory analyzed.!##!Conclusions!#!From 1988 to 1991 there has been an increase in the use of hypoglycemic drugs. The use of oral hypoglycemics has remained constant in relation to insulins in Spain and in Catalonia and, more so in Tarragona, there is a progressive inclination to the use of insulin. The evolution of consumption suggests important asymmetry in the quality of health care and denotes progression in the global educative offer to diabetics.']",['spa'],"['Diabetes Mellitus/drug therapy', 'Drug Utilization/statistics & numerical data', 'Drug Utilization/trends', 'Humans', 'Hypoglycemic Agents/therapeutic use', 'Spain', 'Time Factors']",['Hypoglycemic Agents']
M8498539,['Activity of 11 beta-hydroxysteroid dehydrogenase in toad bladder: effects of 11-dehydrocorticosterone.'],"['11 beta-Hydroxysteroid dehydrogenase (11 beta-OHSD) transforms circulating glucocorticoids to their ""biologically inert"" 11-dehydro derivatives. Isoforms of 11 beta-OHSD with different cofactor requirements and biochemical properties [Michaelis constant (Km) and maximal velocity (Vmax)] exist in the kidney. Since epithelial cells derived from the toad bladder also contain this enzyme, we wished to further characterize its properties in prepared cell homogenates. 11 beta-OHSD from toad bladder demonstrated a clear preference for NAD+ over NADP+ as a cofactor similar to that observed in renal cortical collecting duct (CCD) cells. Furthermore, 11 beta-OHSD had a rapid onset of action. The apparent Km for corticosterone was 16.3 x 10(-8) M, a value comparable to that observed for enzyme from CCD, and a Vmax of 4.8 x 10(-12) mol.mg protein-1.min-1. The end product, 11-dehydrocorticosterone (compound A), influenced enzyme activity; it increased 11 beta-OHSD activity at corticosterone concentrations below the apparent Km for the enzyme and inhibited 11 beta-OHSD activity at corticosterone concentrations above the Km for the enzyme. The inhibitory effects of compound A appeared noncompetitive with an apparent equilibrium constant (Ki) of 2.8 x 10(-7) M. Consistent with its inhibitory action on 11 beta-OHSD, compound A (10(-6) M) enhanced the short-circuit current response to corticosterone (10(-7) M) in the intact toad bladder (experimental 2.03 +/- 0.33 vs. control 1.40 +/- 0.17 times above baseline; n = 7, P < 0.01). Thus 11 beta-OHSD in toad bladder resembles the isoform found in CCD, and compound A may be biologically important as a regulator of 11 beta-OHSD.']",['eng'],"['11-beta-Hydroxysteroid Dehydrogenases', 'Animals', 'Biological Transport/drug effects', 'Bufo marinus', 'Corticosterone/analogs & derivatives', 'Corticosterone/pharmacology', 'Electrophysiology', 'Hydroxysteroid Dehydrogenases/metabolism', 'In Vitro Techniques', 'Kinetics', 'NAD/pharmacology', 'NADP/pharmacology', 'Sodium/metabolism', 'Urinary Bladder/enzymology', 'Urinary Bladder/physiology']","['NAD (0U46U6E8UK)', 'NADP (53-59-8)', 'Sodium (9NEZ333N27)', 'Hydroxysteroid Dehydrogenases (EC 1.1.-)', '11-beta-Hydroxysteroid Dehydrogenases (EC 1.1.1.146)', '11-dehydrocorticosterone (FO4V44A3G3)', 'Corticosterone (W980KJ009P)']"
M8503084,['Laparoscopic insertion of prosthetic mesh.'],,['eng'],"['Humans', 'Laparoscopy', 'Surgical Mesh']",
M8507333,['Dual interlocking tracheostoma vents.'],['This article describes a technique for fabricating interlocking custom tracheostoma vents for use in patients with bidirectional tracheostomas or tracheostoma fistulas secondary to tracheostenosis. The interlocking nature of the tracheostoma vents allows easy placement and removal from a tracheostoma or tracheostoma fistulas that would not be possible with a single tracheostoma vent. A 5 x 10-mm opening in the inferior portion of the prosthesis allows the patient with intact vocal cords to phonate by occluding the opening of the prosthesis and forcing air through the prosthesis into the subglottal area. The rigid acrylic resin of the prosthesis maintains the patency of the tracheostoma or tracheostoma fistula while a resilient material in the peristomal area reduces the pressure and potential irritation. The steps involved in the fabrication of the dual interlocking custom tracheostoma vents are easy and require no elaborate laboratory equipment.'],['eng'],"['Humans', 'Patient Satisfaction', 'Phonation', 'Prosthesis Design', 'Speech Therapy/instrumentation', 'Trachea/pathology', 'Tracheostomy/instrumentation']",
M8508541,['Haemorrhagic nasal nodules.'],"['Haemorrhagic nodules have been mentioned previously as a significant cause of epistaxis in adults. We have taken photographs and obtained biopsies to characterize them. They consist of an aneurysmal dilatation of an unusually sited muscular artery with evidence of hypertensive changes in the wall, and thrombus and haemorrhage into the adjacent connective tissue.']",['eng'],"['Aged', 'Aged, 80 and over', 'Biopsy', 'Epistaxis/diagnosis', 'Epistaxis/pathology', 'Epistaxis/therapy', 'Female', 'Humans', 'Male', 'Middle Aged', 'Nasal Septum/pathology']",
M8518591,['Presenile dementia. Dementia classification misleading.'],,['eng'],"['Dementia/classification', 'Dementia/epidemiology', 'Female', 'Humans', 'Male', 'Risk Factors', 'Scotland/epidemiology', 'Sex Factors']",
M8518667,['Superficial bladder cancer.'],,['eng'],"['Humans', 'Urinary Bladder/pathology', 'Urinary Bladder Neoplasms/pathology']",
M8519755,['Ion pair formation between basic residues at 144 of the Cyt b polypeptide and the ubiquinones at the Qo site of the Cyt bc1 complex.'],"['Loci of spontaneous Qo site inhibitor resistant mutants in the cyt bc1 complex of the photosynthetic bacterium Rhodobacter capsulatus are M140, F144, G152, G158, and T163 of the cyt b polypeptide. In this report, we have studied the effects of arginine (R) substitution at these positions with a view to test for specific interactions with the [2Fe-2S] cluster, cyt bL with Qo site ubiquinone (Q), or hydroquinone (QH2). All the arginine mutants displayed severely or completely impeded photosynthetic growth resulting from dysfunctional cyt bc1 complexes. The source of dysfunction in G158R and T163R was identified by a > 1000-fold decrease in the Qo site affinity for QH2 and Q, sufficient to empty the site in the presence of the 30 mM ubiquinone pool of the chromatophore membrane; they appear similar to the class of mutants described in the preceding paper [Ding, H., Moser, C. C., Robertson, D. E., Tokito, M., Daldal, F., & Dutton, P. L (1995) Biochemistry 34, 15979-15996]. The source(s) of dysfunction of M140R and G152R is not so apparent since they possess Qo sites with normal QH2/Q affinity; they appear to be members to the class of mutants identified and characterized in the following paper [Saribaş, S., Ding, H., Dutton, P. L., & Daldal, F. (1995) Biochemistry 34, 16004-16012]. The present paper focuses on the unique affects of F144R. Redox potential and EPR spectral properties of the Qo site of F144R showed that arginine forms an ion pair with the head group of an anionic ubiquinone, tentatively suggested to be a ubihydroquinone anion (QH-) in the Qos domain.(ABSTRACT TRUNCATED AT 250 WORDS)']",['eng'],"['Amino Acid Sequence', 'Bacterial Chromatophores/enzymology', 'Binding Sites', 'Cytochrome b Group/chemistry', 'Cytochrome b Group/metabolism', 'Electron Spin Resonance Spectroscopy', 'Electron Transport Complex III/chemistry', 'Electron Transport Complex III/metabolism', 'Mutagenesis, Site-Directed', 'Recombinant Proteins/chemistry', 'Recombinant Proteins/metabolism', 'Rhodobacter capsulatus/enzymology', 'Ubiquinone/metabolism']","['Cytochrome b Group', 'Recombinant Proteins', 'Ubiquinone (1339-63-5)', 'Electron Transport Complex III (EC 1.10.2.2)']"
