DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M138130,['Physiotherapy in low back pain.'],,['eng'],"['Back Pain/therapy', 'Exercise Therapy', 'Humans', 'Manipulation, Orthopedic', 'Physical Therapy Modalities', 'Traction']",
M138729,['Predominant cultivable microbiota in periodontosis.'],,['eng'],"['Actinomyces/isolation & purification', 'Bacteria/isolation & purification', 'Bacteriological Techniques', 'Corynebacterium/isolation & purification', 'Female', 'Fusobacterium/isolation & purification', 'Humans', 'Male', 'Peptostreptococcus/isolation & purification', 'Periodontal Diseases/microbiology', 'Propionibacterium acnes/isolation & purification', 'Specimen Handling', 'Streptococcus/isolation & purification', 'Streptococcus sanguis/isolation & purification', 'Veillonella/isolation & purification']",
M139668,['Problems of classification of low-back pain.'],,['eng'],"['Back/innervation', 'Back/pathology', 'Back Pain/classification', 'Back Pain/diagnosis', 'Back Pain/pathology', 'Humans', 'Syndrome']",
M141580,['Finding the cause of low back pain.'],,['eng'],"['Back Pain/diagnosis', 'Back Pain/etiology', 'Back Pain/therapy', 'Humans', 'Physical Examination']",
M143610,['Physiotherapie bei Kreuzschmerz.'],,['ger'],"['Back Pain/therapy', 'Bed Rest', 'Cryotherapy', 'Exercise Therapy', 'Hot Temperature/therapeutic use', 'Humans', 'Massage', 'Physical Therapy Modalities', 'Traction']",
M146193,['Low back pain.'],,['eng'],"['Back Pain/diagnosis', 'Back Pain/therapy', 'Humans']",
M153479,"['Benigne, hereditäre, nicht progressive Chorea--eine wichtige Differentialdiagnose.']",,['ger'],"['Adolescent', 'Adult', 'Child', 'Diagnosis, Differential', 'Female', 'Humans', 'Huntington Disease/diagnosis', 'Huntington Disease/genetics', 'Pedigree', 'Syndrome']",
M154197,['De chorea van Huntington.'],,['dut'],"['Adolescent', 'Adult', 'Female', 'Humans', 'Huntington Disease', 'Male', 'Middle Aged']",
M155485,['Back pain--what can we offer?'],,['eng'],"['Back Pain/diagnosis', 'Back Pain/etiology', 'Back Pain/therapy', 'Female', 'Humans', 'Male', 'Methods', 'Recurrence']",
M156278,"[""[Glycoconjugates in human carcinoma tissues (author's transl)].""]",,['jpn'],"['Adenocarcinoma/analysis', 'Carcinoma/analysis', 'Carcinoma, Squamous Cell/analysis', 'Glycolipids/analysis', 'Glycoproteins/analysis', 'Glycosaminoglycans/analysis', 'Humans', 'Lung Neoplasms/analysis']","['Glycolipids', 'Glycoproteins', 'Glycosaminoglycans']"
M158130,['Current concepts of back pain.'],,['eng'],"['Back Pain/diagnosis', 'Back Pain/etiology', 'Back Pain/physiopathology', 'Humans']",
M161363,['Osteopathy and back pain.'],,['eng'],"['Back Pain/diagnosis', 'Back Pain/therapy', 'Humans', 'Osteopathic Medicine']",
M161445,['EKG-Seminar II Das Herzinfakt-EKG.'],,['ger'],"['Cardiomegaly/diagnosis', 'Electrocardiography', 'Humans', 'Myocardial Infarction/diagnosis']",
M177212,"['The influence of temperature on the thyroid gland of Chthonerpeton indistinctum (Gymnophiona, Amphibia).']","['The thyroid gland of the tropical amphibian Chthonerpeton is markedly stimulated when the animal is exposed for two days to relatively high temperatures (36 degrees C). Control animals were kept at 20 degrees C. The stimulated gland exhibits collapsed follicles and a very tall follicular epithelium. At the ultrastructural level the activated epithelial cells were characterized by an increased number of apical microvilli, increased amounts of rough endoplasmic reticulum, an extended Golgi apparatus and a high number of various granular and vesicular inclusions. These differences in histology and fine structure were not paralleled by  quantitative results, which were approximately the same in both groups of animals. The values of these determinations were relatively high.']",['eng'],"['Amphibians/anatomy & histology', 'Animals', 'Colloids', 'Endoplasmic Reticulum/ultrastructure', 'Golgi Apparatus/ultrastructure', 'Hot Temperature', 'Inclusion Bodies/ultrastructure', 'Species Specificity', 'Temperature', 'Thyroid Gland/enzymology', 'Thyroid Gland/metabolism', 'Thyroid Gland/ultrastructure', 'Thyroxine/metabolism', 'Triiodothyronine/metabolism']","['Colloids', 'Triiodothyronine (06LU7C9H1V)', 'Thyroxine (Q51BO43MG4)']"
M195828,['Cortico-spinal connections in the rat. II. Oligosynaptic and polysynaptic responses of lumbar motoneurons to epicortical stimulation.'],,['eng'],"['Animals', 'Cerebral Cortex/physiology', 'Efferent Pathways', 'Electric Stimulation', 'Evoked Potentials', 'Extremities', 'Motor Neurons/physiology', 'Muscle Contraction', 'Rats', 'Spinal Cord/physiology', 'Synapses/physiology', 'Synaptic Transmission']",
M205052,['Ein Fall von Klippel-Trenaunay-Syndrom.'],['The case of a 33-year-old woman suffering from the Klippel-Trenaunay-syndrome which belongs to the syndromes of dysplasia is discussed. The cases in question is an anaeviformous variant. Apart from this there exists a renal hypoplasia which is to be seen within the Klippel-Trenaunay-syndrome. This renal hypoplasia has led to a terminal renal insufficiency and has made necessary a chronic haemodialytic treatment.'],['ger'],"['Adult', 'Angiomatosis/pathology', 'Bone Diseases, Developmental/complications', 'Female', 'Humans', 'Hyperplasia', 'Kidney Failure, Chronic/complications', 'Klippel-Trenaunay-Weber Syndrome/pathology', 'Renal Dialysis', 'Varicose Veins/complications']",
M206063,['Physiologische Grundlagen des Schlaf-Wach-Rhythmus.'],,['ger'],"['Brain/physiology', 'Brain Chemistry', 'Central Nervous System/physiology', 'Electroencephalography', 'Humans', 'Membrane Potentials', 'Sleep/physiology', 'Sleep Stages/physiology', 'Sleep, REM/physiology', 'Wakefulness/physiology']",
M236724,['Microbiology of diseases of tonsils and adenoids.'],,['eng'],"['Adenoids/microbiology', 'Adenoviridae/isolation & purification', 'Candida albicans/isolation & purification', 'Diphtheria/complications', 'Enterovirus/isolation & purification', 'Haemophilus influenzae/isolation & purification', 'Herpesviridae/isolation & purification', 'Humans', 'Lymphadenitis/microbiology', 'Mycoplasma/isolation & purification', 'Neisseria gonorrhoeae/isolation & purification', 'Pharyngitis/etiology', 'Pharyngitis/microbiology', 'Simplexvirus/isolation & purification', 'Staphylococcus/isolation & purification', 'Streptococcus/isolation & purification', 'Streptococcus pneumoniae/isolation & purification', 'Syphilis/complications', 'Tonsillitis/etiology', 'Tonsillitis/microbiology', 'Tuberculosis/complications']",
M239554,['Aetiology of mastitis in Nili-Ravi buffaloes of Pakistan.'],,['eng'],"['Animals', 'Buffaloes', 'Corynebacterium pyogenes/isolation & purification', 'Enterobacter/isolation & purification', 'Escherichia/isolation & purification', 'Escherichia coli/isolation & purification', 'Female', 'Mastitis/etiology', 'Mastitis/microbiology', 'Mastitis/veterinary', 'Milk/microbiology', 'Pakistan', 'Pregnancy', 'Pseudomonas aeruginosa/isolation & purification', 'Species Specificity', 'Staphylococcus/isolation & purification', 'Streptococcus/isolation & purification', 'Streptococcus agalactiae/isolation & purification']",
M243126,['How to prepare your patient for discharge.'],,['eng'],"['Patient Care Planning', 'Patient Discharge']",
M243230,['Depression.'],,['eng'],"['Depression', 'Humans']",
M243723,['A time for trust.'],,['eng'],"['Blindness/nursing', 'Humans', 'Male', 'Middle Aged', 'Nurse-Patient Relations', 'Primary Nursing']",
M244031,['Medbestemmelse med unntak?'],,['nor'],"['Decision Making', 'Health Occupations', 'Norway', 'Nursing']",
M244269,['Will the real school nurse please stand up?'],,['eng'],"['Child Health Services', 'School Nursing', 'United States']",
M244644,['[Primary health care in Japan and nursing].'],,['jpn'],"['Community Health Nursing', 'Japan', 'Nurse Practitioners', 'Primary Health Care', 'Primary Nursing']",
M244663,['[Continuing education for primary health care. 4. Examination of the breast].'],,['kor'],"['Breast', 'Breast Diseases/diagnosis', 'Female', 'Humans', 'Nursing Assessment', 'Physical Examination']",
M244665,['[The role of the nurse in the school community].'],,['kor'],"['Korea', 'Role', 'School Nursing']",
M244878,['Comparative theories of the expanded role in nursing and implications for nursing practice: a working paper.'],,['eng'],"['Humans', 'Nursing', 'Nursing Care', 'Primary Health Care', 'Role']",
M245376,['Professionalism and the nature of nursing reward.'],,['eng'],"['Economics, Nursing', 'Nursing', 'Professional Practice', 'Reward']",
M245539,['The legal position of the midwife.'],,['eng'],"['England', 'Jurisprudence', 'Midwifery']",
M245665,['Spina bifida.'],,['eng'],"['Humans', 'Infant, Newborn', 'Spina Bifida Occulta/epidemiology', 'Spina Bifida Occulta/nursing', 'United Kingdom', 'United States']",
M246012,"[""'Health' visitors?""]",,['eng'],"['Attitude to Health', 'Community Health Nursing', 'Health', 'Humans']",
M246262,['Breaking down the barriers to total cancer nursing.'],,['eng'],"['Humans', 'Neoplasms/nursing', 'Primary Nursing']",
M246268,['Breast screening: nurses in diagnostic role.'],,['eng'],"['Breast Neoplasms/diagnosis', 'Female', 'Humans', 'Nursing Assessment', 'Nursing Care']",
M246635,['Team nursing.'],,['eng'],"['Nursing, Team']",
M247916,['Recognizing contributions to nursing.'],,['eng'],"['Chicago', 'Decision Making', 'Nursing Service, Hospital', 'Primary Nursing']",
M248040,"['Osteopathie durch Antikonvulsiva: Pathogenese, Klinik und Therapie.']",,['ger'],"['Alkaline Phosphatase/blood', 'Anticonvulsants/administration & dosage', 'Anticonvulsants/adverse effects', 'Calcium/metabolism', 'Enzyme Induction', 'Humans', 'Hyperparathyroidism, Secondary/complications', 'Hypocalcemia/complications', 'Intestinal Absorption', 'Liver/metabolism', 'Osteomalacia/chemically induced', 'Osteomalacia/prevention & control', 'Time Factors', 'Vitamin D/metabolism', 'Vitamin D/therapeutic use']","['Anticonvulsants', 'Vitamin D (1406-16-2)', 'Alkaline Phosphatase (EC 3.1.3.1)', 'Calcium (SY7Q814VUP)']"
M248631,['Midwifery and professional training of the midwife in Israel.'],,['eng'],"['Curriculum', 'Israel', 'Midwifery/education']",
M248897,['Cancer du sein.'],,['fre'],"['Adolescent', 'Adult', 'Breast Neoplasms/diagnosis', 'Breast Neoplasms/etiology', 'Breast Neoplasms/therapy', 'Female', 'Humans', 'Middle Aged']",
M250469,['El trabajo en equipo.'],,['spa'],"['Group Processes', 'Nursing, Team', 'Patient Care Team']",
M250523,['Primary nursing.'],,['eng'],"['Nursing, Practical', 'Nursing, Team', 'Primary Nursing']",
M251492,['School nurses: school clinic nurse.'],,['eng'],"['Child', 'Health Education', 'Humans', 'Hygiene', 'School Nursing', 'United Kingdom']",
M251883,['The school nurse takes a look at her charges.'],,['eng'],"['Child', 'Health Education', 'Humans', 'School Nursing']",
M252383,['Notfallschwester und Notfallpfleger heute.'],,['ger'],"['Emergencies', 'Specialties, Nursing']",
M252894,['Expanded role vital for school nurse survival.'],,['eng'],"['Role', 'School Nursing', 'United States']",
M253840,['[A study on nursing care of the breast disease patient].'],,['kor'],"['Adult', 'Age Factors', 'Breast Diseases/nursing', 'Breast Neoplasms/nursing', 'Breast Neoplasms/surgery', 'Female', 'Humans', 'Mastectomy/nursing', 'Middle Aged']",
M254503,['Mobilisation nach Bobath.'],,['ger'],"['Hemiplegia/rehabilitation', 'Humans', 'Rehabilitation/methods']",
M255445,"[""Le triage à la salle d'urgence.""]",,['fre'],"['Emergency Medical Services', 'Emergency Service, Hospital', 'Specialties, Nursing', 'Triage']",
M255483,['Food allergy.'],,['eng'],"['Food Hypersensitivity/diagnosis', 'Food Hypersensitivity/therapy', 'Humans']",
M255836,['Making contingency studies for a nuclear disaster.'],,['eng'],"['Disaster Planning', 'Nuclear Reactors', 'Radioactive Fallout', 'United Kingdom']",['Radioactive Fallout']
M256275,['Min opplevelse av pasientsituasjonen.'],,['nor'],"['Patient Admission', 'Patient Advocacy']",
M256799,['Building a new life: postnatal depression.'],,['eng'],"['Depression', 'Female', 'Humans', 'Postnatal Care', 'Pregnancy', 'Puerperal Disorders/psychology']",
M256998,['Breast cancer: special nursing considerations.'],,['eng'],"['Breast Neoplasms/nursing', 'Breast Neoplasms/surgery', 'Female', 'Humans', 'Mastectomy/nursing', 'Nurse-Patient Relations', 'Patient Education as Topic', 'Postoperative Care', 'Preoperative Care']",
M257509,['Quality of life for the elderly.'],,['eng'],"['Aged', 'Geriatric Nursing', 'Humans', 'Quality of Life']",
M258728,['School nursing is what the school nurse makes it!'],,['eng'],['School Nursing'],
M259241,['Letter from Australia. 2. Primary nursing.'],,['eng'],"['Australia', 'Humans', 'Primary Nursing']",
M259822,['[Nursing capability expected in primary nursing].'],,['jpn'],"['Clinical Competence', 'Humans', 'Primary Nursing']",
M259824,['[Primary nursing and psychiatric nursing].'],,['jpn'],"['Primary Nursing', 'Psychiatric Nursing']",
M259953,['Occupational first aid. No. II. Burns.'],,['eng'],"['Burns/therapy', 'First Aid', 'Humans', 'Nursing Assessment', 'Occupational Diseases/therapy', 'Occupational Health Nursing']",
M260230,['Afazja.'],,['pol'],"['Aphasia/physiopathology', 'Aphasia/rehabilitation', 'Humans', 'Speech Therapy']",
M260625,['Understanding aphasia.'],,['eng'],"['Aphasia/classification', 'Aphasia/nursing', 'Aphasia/physiopathology', 'Humans']",
M261190,['[If you are instituting primary nursing].'],,['jpn'],"['Humans', 'Nursing Service, Hospital/organization & administration', 'Primary Nursing']",
M261345,['Notes on the contribution of nursing to health care.'],,['fre'],"['Canada', 'Humans', 'Nursing Care', 'Primary Health Care']",
M265069,['Acute leukaemia in adolescents.'],,['eng'],"['Adolescent', 'Humans', 'Leukemia/therapy', 'Leukemia, Lymphoid/drug therapy', 'Leukemia, Myeloid, Acute/therapy']",
M267484,['The leukaemias.'],,['eng'],"['Bacterial Infections/etiology', 'Forecasting', 'Humans', 'Leukemia/classification', 'Leukemia/diagnosis', 'Leukemia/drug therapy', 'Leukemia/etiology', 'Leukemia/pathology']",
M270791,['Anorexia nervosa.'],,['eng'],"['Adult', 'Anorexia Nervosa/diagnosis', 'Anorexia Nervosa/etiology', 'Anorexia Nervosa/therapy', 'Diagnosis, Differential', 'Female', 'Humans', 'Psychotherapy']",
M271551,"[""Le stress dans le travail et la carrière d'un chirurgien-dentiste.""]",,['fre'],"['Dentists', 'Humans', 'Stress, Psychological']",
M271647,['Training mental health care manpower: the medical student.'],,['eng'],"['Community Psychiatry/education', 'Community Psychiatry/manpower', 'Education, Medical, Undergraduate', 'Humans', 'Israel', 'Students, Medical']",
M273135,['Treatment of the leukemias.'],,['eng'],"['Antineoplastic Agents/therapeutic use', 'Humans', 'Leukemia/drug therapy', 'Leukemia/pathology', 'Leukemia, Lymphoid/drug therapy', 'Leukemia, Myeloid/drug therapy', 'Leukemia, Myeloid, Acute/drug therapy', 'Remission, Spontaneous']",['Antineoplastic Agents']
M277785,['Bestaat bij de frozen shoulder toch ook een benige beperking?'],,['dut'],"['Clavicle/physiopathology', 'Fibromyalgia/physiopathology', 'Humans', 'Humerus/physiopathology', 'Movement', 'Pain', 'Scapula/physiopathology', 'Shoulder Joint/physiopathology']",
M277897,['Tension exerted in dental flossing.'],,['eng'],"['Dental Devices, Home Care', 'Physical Phenomena', 'Physics']",
M280869,['Der Phantomschmerz in der Zahnheilkunde (Phantomzahn).'],,['ger'],"['Humans', 'Mouth, Edentulous', 'Toothache']",
M280984,['Quality of life of the dental student.'],,['eng'],"['Education, Dental', 'Quality of Life', 'Students, Dental']",
M284640,['Quality of life of the dental student.'],,['eng'],"['Quality of Life', 'Students, Dental']",
M290437,['Terapia delle leucemie acute.'],,['ita'],"['Antineoplastic Agents/therapeutic use', 'Drug Therapy, Combination', 'Humans', 'Leukemia, Lymphoid/drug therapy', 'Leukemia, Myeloid, Acute/drug therapy', 'Remission, Spontaneous']",['Antineoplastic Agents']
M292024,['Batimento cardíaco--sons e ruídos do coração.'],,['por'],"['Heart/physiology', 'Heart Auscultation', 'Heart Sounds', 'Humans', 'Sinoatrial Node/physiology']",
M293225,['A readily learnable flossing technique.'],,['eng'],"['Dental Devices, Home Care', 'Humans', 'Oral Hygiene/methods', 'Patient Education as Topic/methods']",
M299468,['Mycotic toe intertrigo.'],,['eng'],"['Adult', 'Candida/isolation & purification', 'Dermatomycoses/diagnosis', 'Female', 'Foot Dermatoses/diagnosis', 'Humans', 'Intertrigo/diagnosis', 'Male', 'Toes/microbiology', 'Trichophyton/isolation & purification']",
M305035,['Caring for the patient with leukemia.'],,['eng'],"['Humans', 'Leukemia/drug therapy', 'Leukemia/nursing']",
M306623,['Nursing in the USA.'],,['eng'],"['Medical Records, Problem-Oriented', 'Nursing', 'Nursing Records', 'Nursing, Team', 'Primary Nursing', 'United Kingdom', 'United States']",
M317782,"['Translocation sauteuse (5p;15q), (8q;15q), (12q;15q).']","['Three balanced karyotypes (5p;15q), (8q;15q), and (12q;15q) were found simultaneously in a child with the Willi-Prader syndrome. The hypothesis is presented of a ""jumping# translocation by affinity of telomeric and interstitial palindromes. The relationship between the Willi-Prader syndrome and a juxtacentric anomaly of the long arm of chromosome 15 is discussed.']",['fre'],"['Child, Preschool', 'Chromosome Banding', 'Chromosomes, Human, 13-15', 'Chromosomes, Human, 4-5', 'Chromosomes, Human, 6-12 and X', 'Clone Cells/pathology', 'Humans', 'Karyotyping', 'Male', 'Mosaicism', 'Prader-Willi Syndrome/genetics', 'Translocation, Genetic']",
M327241,['Morbus Hodgkin--eine atypische Immunreaktion.'],,['ger'],"['B-Lymphocytes', 'Hodgkin Disease/drug therapy', 'Hodgkin Disease/immunology', 'Hodgkin Disease/pathology', 'Hodgkin Disease/radiotherapy', 'Humans', 'Immunity', 'Infectious Mononucleosis/pathology', 'Lymphatic Diseases/pathology', 'Lymphoma/pathology', 'Remission, Spontaneous', 'T-Lymphocytes', 'Time Factors']",
M334262,['Time- and voltage-dependent interactions of antiarrhythmic drugs with cardiac sodium channels.'],,['eng'],"['Animals', 'Anti-Arrhythmia Agents/pharmacology', 'Biological Transport, Active', 'Electric Conductivity', 'Heart/drug effects', 'Heart/physiology', 'Lidocaine/pharmacology', 'Mathematics', 'Models, Biological', 'Myocardium/metabolism', 'Nerve Tissue/metabolism', 'Quinidine/pharmacology', 'Sodium/metabolism']","['Anti-Arrhythmia Agents', 'Lidocaine (98PI200987)', 'Sodium (9NEZ333N27)', 'Quinidine (ITX08688JL)']"
M338212,['Epistaxis.'],,['eng'],"['Adult', 'Carotid Arteries/surgery', 'Cautery', 'Child', 'Epistaxis/drug therapy', 'Epistaxis/etiology', 'Epistaxis/therapy', 'Foreign Bodies/complications', 'Hematologic Diseases/complications', 'Humans', 'Hypertension/complications', 'Ligation', 'Nasopharyngeal Neoplasms/complications', 'Respiratory Tract Infections/complications', 'Skin Transplantation', 'Telangiectasia, Hereditary Hemorrhagic/diagnosis', 'Transplantation, Autologous']",
M338378,"[""[Electron microscopical observations on the curative effect of ursodesoxycholic acid in alloxan-induced pancreatic islet cell injury (author's transl)].""]","['The preventive effect of ursodesoxycholic acid on pancreatic injury by alloxan (alloxan diabetes) has been reported by Watari, et al. (1976). In the following experiment, to pursue the findings further, ursodesoxycholic acid was used curatively for alloxan diabetes. A first group of animals (5 mice) were injected with alloxan (4 mg) twice at the fifth and tenth day. The second group (5 mice) was injected with ursodesoxycholic acid (0.2 mg each) for 14 days during the experiment in addition to the same alloxan dosage/frequency as the first group. A third group of animals (5 mice) served as the control. The animals were sacrificed on the 15th day and the blood sugar levels were examined, using commercial test paper. The pancreatic tissues were fixed in a mixture of 2.5% glutaraldehyde and 2% osmid acid solution, which was adjusted at pH 7.4 with a veronal acetate buffer; the osmotic pressure was also regulated by adding sucrose of 0.045 g/ml. Following dehydration using a series of alcohol concentrations, the tissues were embedded in Epon 812. Thin sections were cut with a Porter-Blum MT-2B ultramicrotome, stained with both uranyl acetate and a lead mixture, and then observed by electron microscopy. The results were as follows: The pancreatic islet cells, especially of B-cells in the first group of animals injected with alloxan only, were seriously damaged and contained myelinated mitochondria. Golgi apparatus, and an increasing number of autophagic vacuoles. Some B-cells revealed hydropic degeneration. Some B-granules changed into vacuoles after diacrine secretion. Pancreatic A-cells were increased in number and showed no cell injuries. On the other hand, the pancreatic B-cells of mice treated with both alloxan and ursodesoxycholic acid maintained almost normal fine structures. In summary, ursodesoxycholic acid has a curative effect on alloxan-induced pancreatic B-cell injury.']",['jpn'],"['Animals', 'Blood Glucose/analysis', 'Deoxycholic Acid/therapeutic use', 'Diabetes Mellitus, Experimental/drug therapy', 'Diabetes Mellitus, Experimental/pathology', 'Golgi Apparatus/ultrastructure', 'Islets of Langerhans/ultrastructure', 'Male', 'Mice', 'Mitochondria/ultrastructure']","['Blood Glucose', 'Deoxycholic Acid (005990WHZZ)']"
M339142,['Is high blood pressure an aetiological factor in epistaxis?'],"['In the present investigation, 391 men born in 1913 were examined. The blood pressure was registered in a standardized way and the subjects were questioned about epistaxis. The aim of the investigation was to analyze whether habitual nose-bleeders or subjects with recent bleedings had higher blood pressure than the other subjects in the population study. All attempts to find a correlation between epistaxis and elevated (or high) blood pressure were unsuccessful. When high blood pressure is found in a patient with nose-bleeds it is probably an incidental finding and not an aetiological factor.']",['eng'],"['Clinical Trials as Topic', 'Epistaxis/epidemiology', 'Epistaxis/etiology', 'Humans', 'Hypertension/complications', 'Hypertension/epidemiology', 'Male', 'Middle Aged', 'Recurrence', 'Stress, Physiological/complications', 'Sweden']",
M345354,['Characterization and clinical identification of Enterobacteriaceae by DNA hybridization.'],,['eng'],"['Citrobacter/isolation & purification', 'DNA, Bacterial', 'Enterobacter/isolation & purification', 'Enterobacteriaceae/isolation & purification', 'Erwinia/isolation & purification', 'Escherichia coli/isolation & purification', 'Klebsiella/isolation & purification', 'Methods', 'Nucleic Acid Hybridization', 'Proteus/isolation & purification', 'Providencia/isolation & purification', 'Salmonella/isolation & purification', 'Serratia/isolation & purification', 'Shigella/isolation & purification', 'Yersinia/isolation & purification']","['DNA, Bacterial']"
M346055,['Clinical evaluation of direct bonding.'],,['eng'],"['Dental Bonding', 'Humans', 'Orthodontic Appliances']",
M349367,['Springende Gene.'],,['ger'],"['DNA, Bacterial', 'Escherichia coli/genetics', 'Genes', 'Genetics, Microbial', 'Mutation']","['DNA, Bacterial']"
M364225,['Automaticity in cardiac cells.'],,['eng'],"['Animals', 'Anura', 'Cats', 'Diastole', 'Electric Conductivity', 'Heart/physiology', 'Membrane Potentials', 'Neural Conduction', 'Periodicity', 'Purkinje Fibers/physiology']",
M367508,['Perspectives in spina bifida.'],,['eng'],"['Movement', 'Spina Bifida Occulta/physiopathology']",
M367707,['PEEP: its use in young patients with apparently normal lungs.'],"['PEEP has been advocated for use in patients with the acute respiratory distress syndrome characterized by a marked reduction in FRC. It has not been advocated for patients with apparently normal lungs requiring prolonged mechanical ventilation. We have done inert gas washouts on five young patients comparing no PEEP to 10 cm H2O PEEP. Four of the five showed a significant improvement in PaO2, a decrease in AaDO2 and Qs/Qt, the fifth a slight improvement on PEEP. Arterial washouts were significantly faster on  PEEP in all patients suggesting a decrease in intrapulmonary shunting. Airway washouts in the initial phase were faster off PEEP suggesting an increase in lung volume and FRC with PEEP. Later portions of the curve were faster on PEEP suggesting improved distribution of ventilation. These findings suggest that PEEP might be of significant value in treatment of patients requiring prolonged mechanical ventilation for reasons other than lung abnormalities.']",['eng'],"['Adolescent', 'Adult', 'Argon/therapeutic use', 'Carbon Dioxide/blood', 'Clinical Trials as Topic', 'Evaluation Studies as Topic', 'Female', 'Humans', 'Male', 'Nitrogen/therapeutic use', 'Oxygen/blood', 'Positive-Pressure Respiration', 'Respiration, Artificial', 'Respiratory Insufficiency/therapy', 'Time Factors']","['Carbon Dioxide (142M471B3J)', 'Argon (67XQY1V3KH)', 'Nitrogen (N762921K75)', 'Oxygen (S88TT14065)']"
M369148,['Grundlagen und Zielsetzungen der Leukämiebehandlung bei Kindern.'],,['ger'],"['Antineoplastic Agents/administration & dosage', 'Antineoplastic Agents/therapeutic use', 'Child', 'Drug Therapy, Combination', 'Evaluation Studies as Topic', 'Humans', 'Immunotherapy', 'Leukemia/drug therapy', 'Leukemia/etiology', 'Leukemia/radiotherapy', 'Leukemia/therapy', 'Leukemia, Lymphoid/therapy', 'Leukemia, Myeloid, Acute/therapy', 'Remission, Spontaneous']",['Antineoplastic Agents']
M381792,['Total joint arthroplasty. Biologic causes of failure.'],"['Hypersensitivity reactions and deep sepsis are the primary forms of biologic failure of total joint arthroplasty. Hypersensitivity reactions appear to be related to metal debris associated with metal articulating with metal arthroplasties. Although the incidence of deep sepsis following total joint arthroplasty is lower than initially feared, it remains a serious problem for both the patient and the surgeon. Fixation of prosthetic devices with methyl methacrylate appears safe. However, improved methods of fixation which are more compatible with osseous tissue are currently under study. The advantages of porous materials and the results of laboratory studies are reviewed.']",['eng'],"['Acute Disease', 'Arthroplasty/adverse effects', 'Bacterial Infections/diagnosis', 'Bacterial Infections/etiology', 'Bacterial Infections/prevention & control', 'Foreign-Body Reaction/chemically induced', 'Hematoma/diagnosis', 'Hematoma/etiology', 'Humans', 'Hypersensitivity/etiology', 'Joint Prosthesis/adverse effects', 'Methylmethacrylates/pharmacology', 'Surgical Wound Infection/diagnosis', 'Surgical Wound Infection/etiology', 'Surgical Wound Infection/prevention & control', 'Time Factors']",['Methylmethacrylates']
M384531,['Bonding and attachment: theoretical issues.'],,['eng'],"['Breast Feeding', 'Child', 'Child Abuse', 'Child Development', 'Humans', 'Infant', 'Infant, Newborn', 'Maternal Behavior', 'Mother-Child Relations', 'Object Attachment', 'Parent-Child Relations']",
M385627,['Hints for better bonding.'],,['eng'],"['Dental Bonding/methods', 'Orthodontic Appliances']",
M388738,['Treatment of aphasia following stroke.'],,['eng'],"['Aphasia/classification', 'Aphasia/etiology', 'Aphasia/therapy', 'Aphasia, Broca/etiology', 'Aphasia, Broca/therapy', 'Aphasia, Wernicke/etiology', 'Aphasia, Wernicke/therapy', 'Cerebrovascular Disorders/complications', 'Humans', 'Speech Therapy', 'Speech-Language Pathology']",
M395552,['Acute behavioral derangements without hemiplegia in cerebrovascular accidents.'],"['In addition to regulating sensory and motor function, the human brain is also involved in the coordination of complex mental processes. In some cerebrovascular accidents, hemiplegia may be completely absent and deficits of language, behavior, and memory may dominate the clinical picture.']",['eng'],"['Acute Disease', 'Aged', 'Behavior', 'Cerebral Infarction/complications', 'Cerebrovascular Disorders/complications', 'Cerebrovascular Disorders/psychology', 'Delirium/etiology', 'Dyslexia, Acquired/etiology', 'Frontal Lobe', 'Hemiplegia', 'Humans', 'Judgment', 'Language Disorders/etiology', 'Male', 'Memory Disorders/etiology', 'Middle Aged', 'Occipital Lobe', 'Parietal Lobe', 'Psychomotor Agitation/etiology', 'Temporal Lobe', 'Writing']",
M396251,['Bacteriological mycological and parasitological study in childhood diarrhoeas in Bikaner (Western Rajasthan).'],,['eng'],"['Aspergillus/isolation & purification', 'Candida/isolation & purification', 'Child', 'Child, Preschool', 'Citrobacter/isolation & purification', 'Diarrhea, Infantile/etiology', 'Enterobacter/isolation & purification', 'Escherichia coli/isolation & purification', 'Female', 'Humans', 'India', 'Infant', 'Klebsiella/isolation & purification', 'Male', 'Proteus/isolation & purification', 'Salmonella/isolation & purification', 'Staphylococcus/isolation & purification']",
M410209,['Sputum fixatives.'],,['eng'],"['Actinomyces/isolation & purification', 'Cryptococcus/isolation & purification', 'Ethanol', 'Fixatives', 'Haemophilus influenzae/isolation & purification', 'Histoplasma/isolation & purification', 'Mycoplasma/isolation & purification', 'Neisseria meningitidis/isolation & purification', 'Specimen Handling', 'Sputum/microbiology']","['Fixatives', 'Ethanol (3K9958V90M)']"
M413210,['Ubersicht über die bei poikilothermen Vertebraten vvorkommenden Viren.'],,['ger'],"['Adenoviridae/isolation & purification', 'Amphibians/microbiology', 'Animals', 'Arboviruses/isolation & purification', 'Fishes/microbiology', 'Herpesviridae/isolation & purification', 'Iridoviridae/isolation & purification', 'Orthomyxoviridae/isolation & purification', 'Papillomaviridae/isolation & purification', 'Polyomaviridae', 'Reoviridae/isolation & purification', 'Reptiles/microbiology', 'Retroviridae/isolation & purification', 'Rhabdoviridae/isolation & purification', 'Species Specificity', 'Viruses/isolation & purification']",
