DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M11711841,['Comparison of topical travoprost eye drops given once daily and timolol 0.5% given twice daily in patients with open-angle glaucoma or ocular hypertension.'],"['Purpose!#!This 9-month study compared the intraocular pressure (IOP)-lowering efficacy and safety of once-daily travoprost ophthalmic solutions (0.0015% and 0.004%) with twice-daily timolol 0.5%.!##!Patients and methods!#!This study was conducted using a double-masked, randomized, parallel-group design; adult patients with open-angle glaucoma or ocular hypertension (IOP between 24 and 36 mm Hg, inclusive at 9 am and between 21 and 36 mm Hg, inclusive, at 11 am and 4 pm on two eligibility visits after an appropriate washout of previous treatments). In both eyes, the travoprost vehicle (placebo) was instilled at 9 am and travoprost (0.0015% or 0.004%) was instilled at 9 pm, or timolol 0.5% was instilled at both times. The primary efficacy variable was mean IOP measured at 9 am, 11 am, and 4 pm at baseline and follow-up visits.!##!Results!#!Five hundred seventy-three patients were randomized to the study treatments. Mean IOP, which was combined across study visits, was lower with travoprost 0.004% than with timolol 0.5% at 9 am (P = 0.0246), 11 am (P = 0.0039), and 4 pm (P = 0.0004). Intraocular pressure was lower with travoprost 0.004% than with travoprost 0.0015% at 11 am (P = 0.0314), the time of peak drug activity. Mean IOP was consistently lower with travoprost 0.0015% than with timolol 0.5%. Mean IOP reductions from baseline were significantly (P less than equal 0.0001) greater with travoprost 0.004% (8.0-8.9 mm Hg) than with timolol 0.5% (6.3-7.9 mm Hg). The most frequent related adverse events were hyperemia, pruritus, discomfort, pain, and iris pigmentation changes. The local tolerance was better in the timolol group compared with patients receiving travoprost. There were no serious unexpected treatment-related adverse events in any group.!##!Conclusions!#!Travoprost 0.004% reduced diurnal mean intraocular pressure significantly more than timolol 0.5%. Both concentrations of travoprost were well tolerated and safe for use in patients with open-angle glaucoma or ocular hypertension.']",['eng'],"['Administration, Topical', 'Aged', 'Antihypertensive Agents/administration & dosage', 'Antihypertensive Agents/adverse effects', 'Cloprostenol/administration & dosage', 'Cloprostenol/adverse effects', 'Cloprostenol/analogs & derivatives', 'Double-Blind Method', 'Female', 'Glaucoma, Open-Angle/drug therapy', 'Humans', 'Intraocular Pressure/drug effects', 'Male', 'Middle Aged', 'Ocular Hypertension/drug therapy', 'Ophthalmic Solutions', 'Safety', 'Timolol/administration & dosage', 'Timolol/adverse effects', 'Travoprost', 'Treatment Outcome']","['Antihypertensive Agents', 'Ophthalmic Solutions', 'Cloprostenol (4208238832)', 'Timolol (817W3C6175)', 'Travoprost (WJ68R08KX9)']"
M11714019,['Acupuncture for general veterinary practice.'],"['Since the International Society of Veterinary Acupuncture (IVAS) was founded in 1974, acupuncture (AP) has received greater acceptance by veterinary professionals throughout the world. This article introduces some important animal diseases that respond well to AP therapy. These include resuscitation of small animals, treatment of anoestrous gilts and sows, bovine reproductive disease, canine vertebral problems and equine backpain, etc. Conventional medicine considers these to be difficult cases to treat. Veterinarians have become more aware of the benefits of AP especially for those diseases, thanks to the efforts of experienced practitioners and scientists, and the many published reports on veterinary AP that have introduced some good indications for AP therapy in veterinary practice. Possible mechanisms behind the effectiveness of AP are discussed. This article aims to introduce veterinarians to good indications for AP to initiate their interest in the practice of AP. Although this is a rapidly expanding field, a long march must begin with one step. We wish this article to be the shoes for such a march. For more information on veterinary AP, contact IVAS <ivasoffice@aol.com>, P.O. Box 1478, Longmont, CO.. 80502, USA (http://www.ivas.org), or your national veterinary acupuncture society (http://www.komvet.at/ ivadkom/vapsocs.htm).']",['eng'],"['Acupuncture/methods', 'Acupuncture/standards', 'Animals', 'Cattle', 'Cattle Diseases/surgery', 'Dog Diseases/surgery', 'Dogs', 'Female', 'Horse Diseases/surgery', 'Horses', 'Male', 'Swine', 'Swine Diseases/surgery', 'Veterinary Medicine/methods', 'Veterinary Medicine/standards']",
M11716789,['Which treatment for low back pain? A factorial randomised controlled trial comparing intravenous analgesics with oral analgesics in the emergency department and a centrally acting muscle relaxant with placebo over three days [ISRCTN09719705].'],"['BACKGROUND: About two thirds of adults suffer from backpain at some time during their life. In the emergency room many patients with acute back pain are treated with intravenous non-steroidal analgesics. Whether this treatment is superior to oral administration of non-steroidal analgesics is unknown. Intravenous administration, however, requires considerable amounts of resources and accounts for high workload in busy clinics. In the further course centrally acting muscle relaxants are prescribed but the effectiveness remains unclear. The objective of this study is on the one hand to compare the effectiveness of intravenous with oral non-steroidal analgesics for acute treatment and on the other hand to compare the effectiveness of a centrally active muscle relaxant with placebo given for three days after presentation to the ED (emergency department). METHODS/DESIGN: This study is intended as a randomised controlled factorial trial mainly for two reasons: (1) the sequence of treatments resembles the actual proceedings in every-day clinical practice, which is important for the generalisability of the results and (2) this design allows to take interactions between the two sequential treatment strategies into account. There is a patient preference arm included because patients preference is an important issue providing valuable information: (1) it allows to assess the interaction between desired treatment and outcome, (2) results can be extrapolated to a wider group while (3) conserving the advantages of a fully randomised controlled trial. CONCLUSION: We hope to shed more light on the effectiveness of treatment modalities available for acute low back pain.']",['eng'],,
M11728910,['Impaired processing of rapid stimulus sequences in dyslexia.'],"[""Apart from their reading difficulties, dyslexic subjects often suffer from a variety of subtle sensory and motor deficits. Whether these deficits have a causal relationship to the reading disorder, form additional risk factors, or are totally independent of the reading problem, is under vivid debate. In this article, we review the evidence and suggest that 'sluggish attentional shifting' (SAS) can account for the impaired processing of rapid stimulus sequences in dyslexia. Within this novel framework attention-related prolongation of input chunks is decisive for many small deficits found in dyslexic subjects.""]",['eng'],,
M11732959,['Barriers that impede the adoption of pediatric information technology.'],"['Background!#!Information technology (IT) is a critical but underused component of health care. Many factors contribute to the inconsistent adoption of IT.!##!Objective!#!To review the literature to better elucidate barriers that are likely to affect the adoption of IT by pediatric professionals.!##!Data sources!#!Manuscripts were found using a MEDLINE search combining the terms medicine, information systems, and technology transfer. I also obtained references cited by relevant articles. Finally, I explored the Internet using http://www.google.com and http://www.northernlight.com.!##!Study selection!#!Articles discussing barriers or factors affecting the adoption of IT were considered for inclusion. Articles unrelated to clinical IT were excluded.!##!Data synthesis!#!A variety of barriers exist that affect the adoption of useful technologies. Situational barriers include challenges imposed by the current national health environment, financial and legal risks associated with technology purchasing and use, and access to technology. The most significant barrier is that pediatric health care practitioners may lack the knowledge or training to use IT effectively.!##!Conclusions!#!Although some barriers exist that may be challenging to overcome, other barriers, such as the lack of knowledge about the uses of IT, are imminently solvable. Efforts to overcome these barriers should begin in earnest and should include educating stakeholders in the care of children and adolescents, as well as improving the knowledge about various technologies available to support pediatric and adolescent health care.']",['eng'],"['Biomedical Technology', 'Humans', 'Information Systems', 'Pediatrics', 'Technology Transfer']",
M11747910,"['Present, rather than, advance directives.']",,['eng'],"['Advance Care Planning', 'Advance Directives', 'Decision Making', 'Humans', 'Patient Care Planning', 'Preoperative Care']",
M11749905,['Anorexia nerviosa.'],,['spa'],"['Anorexia Nervosa/diagnosis', 'Anorexia Nervosa/etiology', 'Humans']",
M11751610,['11Beta-hydroxysteroid dehydrogenase 1 transforms 11-dehydrocorticosterone into transcriptionally active glucocorticoid in neonatal rat heart.'],"['The ability of cells to directly respond to glucocorticoids and aldosterone is a function of GR and MR expression, and coexpression of 11beta-hydroxysteroid dehydrogenases (11betaHSDs), which convert glucocorticoids and their 11-ketometabolites into either receptor inactive or active derivatives. The aim of the present study was to determine the cellular expression of GR, MR, 11betaHSD1, and 11betaHSD2 in neonatal rat heart and determine the role these enzymes play in modulating glucocorticoid and aldosterone action. Ribonuclease protection analysis and steroid binding assays showed that GR is expressed in both cardiac myocytes and fibroblasts, whereas MR is expressed only in myocytes. 11betaHSD2 was not detected in cardiac cells, but 11betaHSD1 was expressed at high levels in both cardiac myocytes and fibroblasts. Enzyme activity studies demonstrated that 11betaHSD1 acted as a reductase only, converting biologically inactive 11-dehydrocorticosterone to corticosterone, which then stimulated serum and glucocorticoid-induced kinase gene transcription via GR. In both cardiac myocytes and fibroblasts, aldosterone stimulated serum and glucocorticoid-induced kinase gene expression exclusively via GR, but not MR, indicating that aldosterone can have glucocorticoid-like actions in heart. The ability of cardiac cells to use both circulating corticosterone and 11-dehydrocorticosterone as a source of glucocorticoid suggests that the heart is under tonic glucocorticoid control, implying that glucocorticoids play important homeostatic roles in the heart.']",['eng'],"['11-beta-Hydroxysteroid Dehydrogenases', 'Animals', 'Animals, Newborn/metabolism', 'Cells, Cultured', 'Corticosterone/analogs & derivatives', 'Corticosterone/genetics', 'Corticosterone/metabolism', 'Fibroblasts/enzymology', 'Hydroxysteroid Dehydrogenases/pharmacology', 'Immediate-Early Proteins', 'Myocardium/cytology', 'Myocardium/enzymology', 'Nuclear Proteins', 'Protein-Serine-Threonine Kinases/genetics', 'RNA, Messenger/metabolism', 'Rats', 'Rats, Sprague-Dawley', 'Receptors, Glucocorticoid/metabolism', 'Receptors, Mineralocorticoid/metabolism', 'Transcriptional Activation/drug effects']","['Immediate-Early Proteins', 'Nuclear Proteins', 'RNA, Messenger', 'Receptors, Glucocorticoid', 'Receptors, Mineralocorticoid', 'Hydroxysteroid Dehydrogenases (EC 1.1.-)', '11-beta-Hydroxysteroid Dehydrogenases (EC 1.1.1.146)', 'Protein-Serine-Threonine Kinases (EC 2.7.11.1)', 'serum-glucocorticoid regulated kinase (EC 2.7.11.1)', '11-dehydrocorticosterone (FO4V44A3G3)', 'Corticosterone (W980KJ009P)']"
M11764900,['Oronasal blood in sudden infant death.'],"['Oronasal secretions are observed frequently in sudden infant death syndrome (SIDS), but overt blood is uncommonly reported. The literature on oronasal blood in sudden infant death is limited. The goal of this study was to determine the frequency of oronasal blood in sudden infant deaths and to examine possible causative factors. Oronasal blood was described in 28 (7%) of 406 cases of sudden infant death. Oronasal blood could not be attributed to cardiopulmonary resuscitation in 14 cases, including 10 (3%) of 300 cases of SIDS, 2 (14%) of 14 accidental suffocation cases, and 2 (15%) of 13 undetermined cases. Eight of the 10 infants in cases of sudden infant death were bedsharing: 5 with both parents, 2 between both parents. The infant in 1 SIDS case was from a family that had had three referrals to Child Protective Services. Oronasal blood not attributable to cardiopulmonary resuscitation occurs rarely in SIDS when the infant is sleeping supine in a safe environment. Bedsharing may place infants at risk of suffocation from overlaying. Oronasal blood observed before cardiopulmonary resuscitation is given is probably of oronasal skin or mucous membrane origin and may be a sign of accidental or inflicted suffocation. Sanguineous secretions that are mucoid or frothy are likely of remote origin, such as lung alveoli. The use of an otoscope to establish the origin of oronasal blood in cases of sudden infant death is recommended.']",['eng'],"['California/epidemiology', 'Cardiopulmonary Resuscitation/adverse effects', 'Comorbidity', 'Epistaxis/epidemiology', 'Female', 'Humans', 'Infant', 'Infant Care/methods', 'Infant, Newborn', 'Male', 'Mouth', 'Mucus/chemistry', 'Nasal Mucosa/blood supply', 'Observer Variation', 'Prevalence', 'Retrospective Studies', 'Sudden Infant Death/epidemiology']",
M11765147,"['Preclinical efficacy of travoprost, a potent and selective FP prostaglandin receptor agonist.']","[""Travoprost is the isopropyl ester prodrug of a high affinity, selective FP prostaglandin full receptor agonist. In contrast to travoprost acid's high affinity and efficacy at the FP receptor, there is only sub-micromolar affinity for the DP, EP1, EP3, EP4, IP, and TP receptors. Travoprost produced a lower incidence of ocular irritation than PGF20 isopropyl ester at a dose of 1 microg in the New Zealand albino (NZA) rabbit. Topical ocular application of travoprost produced a marked miotic effect in cats following doses of 0.01, 0.03 and 0.1 microg. In the ocular hypertensive monkey, b.i.d. application of 0.1 and 0.3 microg of travoprost afforded peak reduction in intraocular pressure (IOP) of 22.7% and 28.6%, respectively. Topical application of travoprost was well tolerated in rabbits, cats and monkeys, causing no ocular irritation or discomfort at doses up to 1 microg. Travoprost is a promising ocular hypotensive prostaglandin FP derivative that has the ocular hypotensive efficacy of PGF2alpha isopropyl ester but with less severe ocular side effects.""]",['eng'],"['Adenylyl Cyclases/metabolism', 'Administration, Topical', 'Animals', 'Antihypertensive Agents/pharmacology', 'Cats', 'Cattle', 'Cloprostenol/analogs & derivatives', 'Cloprostenol/pharmacology', 'Corpus Luteum/metabolism', 'Dinoprost/metabolism', 'Dose-Response Relationship, Drug', 'Drug Evaluation, Preclinical', 'Female', 'Fibroblasts/drug effects', 'Humans', 'Intraocular Pressure/drug effects', 'Macaca', 'Mice', 'Ocular Hypertension/drug therapy', 'Ophthalmic Solutions', 'Phosphatidylinositols/metabolism', 'Rabbits', 'Receptors, Prostaglandin/agonists', 'Trabecular Meshwork/drug effects', 'Travoprost']","['Antihypertensive Agents', 'Ophthalmic Solutions', 'Phosphatidylinositols', 'Receptors, Prostaglandin', 'prostaglandin F2alpha receptor', 'Cloprostenol (4208238832)', 'Dinoprost (B7IN85G1HY)', 'Adenylyl Cyclases (EC 4.6.1.1)', 'Travoprost (WJ68R08KX9)']"
M11774827,['Massage is better than acupuncture (and in the short term better than self care) in reducing pain and disability in patients with chronic lower back pain.'],,['eng'],"['Acupuncture', 'Humans', 'Low Back Pain/therapy', 'Massage', 'Relaxation Therapy', 'Self Care']",
M11781160,['Dioxins and endometriosis: a plausible hypothesis.'],"['A potential connection exists between exposure to organochlorine chemicals and the increasing prevalence of endometriosis. Evidence shows that dioxin (2,3,7,8-tetrachlorodibenzo-p-dioxin) can increase the incidence and severity of the disease in monkeys and can promote the growth or survival of endometrial tissue implanted into rodents in a surgically induced model of endometriosis. The mechanism of the connection between organochlorine chemicals and endometriosis is not clear. Effects on growth factors, cytokines, and hormones (components of the immune and endocrine systems) are potential means of mediating the possible promotion of endometriosis by dioxins. Studies on epidemiology and on structure-activity relationships of organochlorine chemicals and endometriosis have been additional approaches to this problem. In this regard, toxic equivalence (TEQ) appears to be an important determinant of the effects of organochlorine chemicals on endometriosis. In this article, we review the literature related to endometriosis and dioxins and attempt to integrate the various sources of information that bolster the hypothesis connecting dioxins and endometriosis.']",['eng'],"['Animals', 'Dioxins/adverse effects', 'Endometriosis/chemically induced', 'Endometriosis/epidemiology', 'Environmental Exposure', 'Environmental Pollutants/adverse effects', 'Female', 'Humans', 'Incidence', 'Mice', 'Rats', 'Risk Assessment', 'Structure-Activity Relationship']","['Dioxins', 'Environmental Pollutants']"
M11785560,"['Ethics, ethical comportment, and etiquette.']",,['eng'],"['Ethics, Medical', 'Ethics, Nursing', 'Humans', 'Professional Practice']",
M11795623,['Mindfulness-based stress reduction and healthcare utilization in the inner city: preliminary findings.'],"[""Context!#!Research on mindfulness-based stress reduction (MBSR) has focused on measuring symptom reduction in middle-class and working-class populations. The present study examined inner-city patients' healthcare utilization before and after an MBSR intervention.!##!Objective!#!To determine whether completion of an MBSR program resulted in changes in healthcare utilization in an inner-city population.!##!Design!#!Medical chart review compared the number and diagnoses of health center visits during the year before patients entered the MBSR program with the year following completion of the program.!##!Setting!#!The Community Health Center in Meriden, Conn.!##!Patients!#!The chart review process examined healthcare utilization patterns for 73 patients: 54 who completed the MBSR program in Spanish and 19 who completed the program in English. The focus of this study is a subgroup of 47 patients for whom a complete year of data were available before and after the intervention.!##!Intervention!#!An 8-week course in MBSR.!##!Main outcome measures!#!The number and diagnoses of patients' health center visits before and after completion of the MBSR program.!##!Results!#!A significant decrease in the number of chronic care visits was found among the 47 patients for whom complete data were available. The 36 patients who completed the Spanish courses demonstrated a significant decrease in total medical visits and chronic care visits.!##!Conclusions!#!The results of this study suggest that MBSR may help contain healthcare costs by decreasing the number of visits made by inner-city patients to their primary care providers after completing the MBSR program.""]",['eng'],"['Adult', 'Aged', 'Breathing Exercises', 'Community Health Centers/utilization', 'Connecticut', 'Female', 'Health Education/organization & administration', 'Health Promotion/organization & administration', 'Hispanic Americans/psychology', 'Humans', 'Male', 'Medical Records', 'Meditation', 'Middle Aged', 'Office Visits/statistics & numerical data', 'Program Evaluation', 'Retrospective Studies', 'Stress, Psychological/ethnology', 'Stress, Psychological/therapy', 'Time Factors', 'Urban Health Services/utilization', 'Yoga']",
M11808758,['The milestones of the transition in my research interests: from mastication to ingestion.'],,['eng'],"['Animals', 'Deglutition/physiology', 'Dental Occlusion', 'Humans', 'Jaw/physiology', 'Magnetics/instrumentation', 'Mastication/physiology', 'Models, Animal', 'Motor Activity', 'Movement', 'Rabbits', 'Reflex, Stretch']",
M11816329,['Hvad er placebo?'],,['dan'],"['Humans', 'Placebo Effect', 'Placebos']",['Placebos']
M11816331,['Besvaerlige placebo?'],,['dan'],"['Humans', 'Placebo Effect', 'Placebos']",['Placebos']
M11824408,['Spädbarnsvård i antikens Rom.'],"[""Children are seldom spoken of in Roman times. We know about medicine since long before the birth of Christ but it's not until the first century AD that there is a book that concerns with the nursing of a newborn child. The book is called Gynaecia and was written by Soranus who had studied medicine in Alexandria before he arrived at Rome. Soranus gives distinctive advice about the care of the newborn baby, especially when he talks about the wet-nurse. It seems that nearly none is good enough. Many of Soranus' advice about daily care of the baby remembers of the routines of the neonatal care of today, NIDCAP.""]",['swe'],"['History, Ancient', 'Humans', 'Infant', 'Infant Care/history', 'Neonatal Nursing/history', 'Rome']",
M11829076,['Cannabis ingestion in a chinchilla.'],,['eng'],"['Administration, Oral', 'Animals', 'Cannabis/poisoning', 'Chinchilla']",
M11834862,['Endometriosis and infertility: is there a cause and effect relationship?'],"['An association between endometriosis and infertility has long been noted. Endometriosis affects approximately 5% of the general population. In infertile women, the prevalence may be as high as 30%. Multiple studies, the majority of which are retrospective, indicate that the monthly fecundity of patients with endometriosis may be decreased by half compared to women without the disease. The precise cause-effect relationship between endometriosis and infertility remains controversial. In advanced cases of endometriosis, with distorted pelvic anatomy, the mechanism of infertility is more easily explained. Recent evidence suggests that treatment of early-stage endometriosis may increase pregnancy rates. Many etiologies of infertility in early-stage endometriosis have been proposed. These include endocrine dysfunctions such as luteal phase defect and luteinized unruptured follicle syndrome. In the last 15 years, alterations in the local pelvic immune environment have been the subject of multiple basic science investigations. Unfortunately, there is no satisfactory hypothesis that unequivocally explains the association of early stages of endometriosis with infertility.']",['eng'],"['Causality', 'Endometriosis/complications', 'Endometriosis/diagnosis', 'Female', 'Humans', 'Incidence', 'Infertility, Female/diagnosis', 'Infertility, Female/etiology', 'Risk Factors', 'Sensitivity and Specificity', 'Severity of Illness Index']",
M11838411,['Palliativ medicin.'],,['dan'],"['Denmark', 'Humans', 'Palliative Care', 'Terminal Care']",
M11838413,['Effekten af specialiseret palliativ indsats.'],,['dan'],"['Evidence-Based Medicine', 'Humans', 'Palliative Care/organization & administration', 'Palliative Care/psychology', 'Palliative Care/standards']",
M11842643,['Aromatherapy for health professionals.'],,['eng'],"['Aromatherapy/nursing', 'Aromatherapy/standards', 'Education, Nursing', 'Holistic Nursing/standards', 'Humans', 'Massage', 'Oils, Volatile/therapeutic use']","['Oils, Volatile']"
M11844456,['Intertrigo inguinal.'],,['spa'],"['Erythrasma/diagnosis', 'Groin', 'Humans', 'Male', 'Middle Aged']",
M11845517,"[""A quantitative use of the NIDCAP tool. The effect of gender and race on very preterm neonates' behavior.""]","['The purpose of this study was to demonstrate how the check sheet of the Newborn Individualized Developmental Care and Assessment Program (NIDCAP) can be quantified and used in research. Using the quantified NIDCAP measures, the hypothesis that Caucasian male infants are less behaviorally competent while in a neonatal intensive care unit (NICU) was explored. Participants included 42 very preterm NICU infants. Eighty-five NIDCAP behaviors were quantified into scores ranging from 0 to 1, indicating the percentage of time each behavior was observed. Multivariate analyses were used in grouping the 85 NIDCAP behaviors into three subsystems of functioning. The hypothesis that Caucasian male infants were less competent was not supported; neither were gender differences found. Contrary to this hypothesis, African American infants were identified as more vulnerable on several behaviors. NIDCAP assessments were easily quantified. Once the entire NIDCAP exam has been quantified, practice applications may involve automated development of individualized care plans.']",['eng'],"['African Continental Ancestry Group', 'Continental Population Groups', 'European Continental Ancestry Group', 'Humans', 'Infant, Newborn', 'Infant, Premature/physiology', 'Male', 'Neonatal Screening/standards', 'Sex Factors']",
M11851177,['Laendesmerter.'],,['dan'],"['Humans', 'Low Back Pain/diagnosis', 'Low Back Pain/etiology', 'Low Back Pain/therapy']",
M11853724,['Complications in motility PEG placement for hydroxyapatite orbital implant in anophthalmic socket.'],"['Purpose!#!In a retrospective study, we evaluated the complications in using the motility peg system (nonsleeved and sleeved) for hydroxyapatite orbital implants in an anophthalmic socket.!##!Methods!#!Drilling for motility peg placement was performed in 265 patients with hydroxyapatite implantation: nonsleeved peg system (n = 191), sleeved peg system (n = 74). A statistical analysis was performed using the chi-square test.!##!Results!#!Extrusion rates were significantly lower in the sleeved peg system (10.8%) compared to the nonsleeved peg system (27.2%) (P =.005). The other complications related to motility peg placement were granulation tissue overgrowth (4.2%), hydroxyapatite exposure around peg head (3.0%), and decentered peg (1.9%).!##!Conclusions!#!To minimize peg extrusion, the sleeved peg was better than the nonsleeved peg for use in primary motility peg placement.']",['eng'],"['Adult', 'Durapatite', 'Eye Enucleation', 'Eye Evisceration', 'Female', 'Foreign-Body Migration/etiology', 'Granuloma, Foreign-Body/etiology', 'Humans', 'Male', 'Orbital Implants', 'Prosthesis Implantation/adverse effects', 'Retrospective Studies']",['Durapatite (91D9GV0Z28)']
M11855769,"[""'Aroma 2000--fragrancing the future'. Favre Armstrong reports on the first Baltic States Aromatherapy Conference.""]",,['eng'],"['Aromatherapy/methods', 'Baltic States', 'Humans', 'Lithuania', 'Massage/methods']",
M11865972,['Lack of interaction between amiodarone and mexiletine in cardiac arrhythmia patients.'],"['Amiodarone has pharmacokinetic interactions with various therapeutic agents, including phenytoin, flecainide, and cyclosporine. Mexiletine is metabolized by CYP2D6 and CYP1A2. The objective of this study is to evaluate the effect of amiodarone on the pharmacokinetics of mexiletine through its inhibition of various cytochrome P450 (CYP) subtypes. In a series of 181 inpatients with supraventricular tachyarrhythmias, 26 inpatients received mexiletine and amiodarone therapy (MEX + AMD group), and the others received mexiletine therapy (MEX group). In 10 inpatients of the MEX + AMD group, the mexiletine clearance (CL(MEX)/F) before and after coadministration of amiodarone was compared. CL(MEX)/F was also compared in the MEX and MEX + AMD groups after the start of amiodarone therapy. Serum mexiletine, amiodarone, and desethylamiodarone concentrations were measured by an HPLC method. The CL(MEX)/F was estimated by the Bayesian method using population pharmacokinetic analysis. There was no significant difference in CL(MEX)/F before and after 1-month coadministration of amiodarone in 10 inpatients of the MEX + AMD group. Although serum amiodarone and desethylamiodarone concentrations gradually increased with time after the start of amiodarone therapy in these patients, CL(MEX)/F showed no change at 3 and 5 months after the start of amiodarone therapy. There was no significant difference in CL(MEX)/F of the MEX group and the MEX + AMD group. The results suggest that the pharmacokinetics of mexiletine is not affected by amiodarone in patients with cardiac arrhythmias.']",['eng'],"['Aged', 'Amiodarone/blood', 'Amiodarone/therapeutic use', 'Anti-Arrhythmia Agents/blood', 'Anti-Arrhythmia Agents/therapeutic use', 'Arrhythmias, Cardiac/blood', 'Arrhythmias, Cardiac/drug therapy', 'Arrhythmias, Cardiac/enzymology', 'Bayes Theorem', 'Biological Availability', 'Cytochrome P-450 Enzyme System/metabolism', 'Drug Interactions', 'Drug Therapy, Combination', 'Female', 'Humans', 'Male', 'Mexiletine/blood', 'Mexiletine/therapeutic use', 'Middle Aged']","['Anti-Arrhythmia Agents', 'Mexiletine (1U511HHV4Z)', 'Cytochrome P-450 Enzyme System (9035-51-2)', 'Amiodarone (N3RQ532IUT)']"
M11868228,['Motivational interviewing.'],,['eng'],"['Health Promotion/methods', 'Humans', 'Interviews as Topic/methods', 'Motivation', 'Patient Participation', 'Persuasive Communication']",
M11871027,"[""Fenomen stressa. Emotsional'nyĭ stress i ego rol' b patologii (okonchanie).""]",,['rus'],"['Adaptation, Physiological', 'Humans', 'Psychotherapy', 'Stress, Physiological/pathology', 'Stress, Physiological/physiopathology', 'Stress, Physiological/prevention & control', 'Stress, Physiological/therapy', 'Stress, Psychological/pathology', 'Stress, Psychological/physiopathology', 'Stress, Psychological/prevention & control', 'Stress, Psychological/therapy']",
M11874290,"['Physiotherapy, aerobics, and training devices reduced pain intensity and frequency in chronic low-back pain.']",,['eng'],,
M11888129,['Creating compassionate institutions that foster agency and respect.'],,['eng'],"['Empathy', 'Ethics, Nursing', 'Humans', 'Nurse-Patient Relations', 'Organizational Objectives', 'Philosophy, Nursing', 'Professional-Family Relations', 'Terminal Care']",
M11894176,['Puumala-Virus Infektion (Nephropathia epidemica) als Differenzialdiagnose der akut aufgetretenen Niereninsuffizienz.'],"['Unlabelled!#!Puumala virus infection (nephropathia epidemica) as different diagnosis of acute renal failure.!##!History!#!A 34-year old patient presented in reduced status with a sudden onset of fever, headache, backpain, abdominal pain, mild diarrhea, nausea with vomiting, and blurred vision. Within a few days an acute renal failure developed.!##!Investigations!#!On admittance there was thrombocytopenia of 27/nl, CRP of 109 mg/l and proteinuria of 5 g/l, moderate glucosuria and erythrocyturia of 250/microliter. Renal biopsy showed acute hemorrhagic interstitial nephritis. DIAGNOSIS, THERAPY AND FOLLOW UP: Diagnosis of nephropathia epidemica was proven by puumala-virus IgM- and later IgG-antibodies. Hantaan-antibodies were negative. Maximum serum creatinine of 640 micromol/l and urea of 30.5 mmol/l developed on the 5(th) day after admission. Without specific therapy the patient recovered fast and there were no persisting abnormalities during a 2-year follow up.!##!Conclusion!#!In young patients with acute renal failure of unknown origin with the above symptoms hantavirus-infection with the subtypes puumala and dobrava should be considered in Central Europe.']",['ger'],"['Acute Kidney Injury/diagnosis', 'Acute Kidney Injury/pathology', 'Adult', 'Antibodies, Viral/analysis', 'Biopsy', 'Diagnosis, Differential', 'Follow-Up Studies', 'Hemorrhagic Fever with Renal Syndrome/diagnosis', 'Hemorrhagic Fever with Renal Syndrome/pathology', 'Humans', 'Immunoglobulin G/analysis', 'Immunoglobulin M/analysis', 'Kidney/pathology', 'Male', 'Puumala virus', 'Time Factors']","['Antibodies, Viral', 'Immunoglobulin G', 'Immunoglobulin M']"
M11894238,"[""Learning Buteyko's breathing method changed my life.""]",,['eng'],"['Asthma/rehabilitation', 'Breathing Exercises', 'Humans', 'Respiration']",
M11894265,['Aromatherapy for health professionals.'],,['eng'],"['Aromatherapy', 'Humans', 'Oils, Volatile/pharmacology']","['Oils, Volatile']"
M11894574,['Asthma and the Buteyko breathing method.'],,['eng'],"['Adult', 'Asthma/epidemiology', 'Asthma/therapy', 'Australia/epidemiology', 'Breathing Exercises', 'Child', 'Clinical Trials as Topic', 'Humans', 'Treatment Outcome']",
M11898298,['Aromatherapy for Health Professionals annual report.'],,['eng'],"['Aromatherapy/methods', 'Aromatherapy/nursing', 'Aromatherapy/standards', 'Aromatherapy/trends', 'Certification', 'Holistic Nursing/education', 'Holistic Nursing/methods', 'Holistic Nursing/standards', 'Holistic Nursing/trends', 'Humans', 'Nursing Diagnosis']",
M11900733,['Interhemispheric sensorimotor integration in pointing movements: a study on dyslexic adults.'],"['In addition to reading disorders, numerous deficits have been found to be associated with dyslexia, suggesting that various neurological factors might be involved in its etiology. In the present study, we focused on three of the deficits which have been thought to accompany and to a certain extent, to explain dyslexia: an abnormal pattern of hemispheric asymmetry, abnormal hemispheric communication, and abnormal motor control. The aim of the present study was to determine whether adults with reading difficulties perform differently from control subjects in a visuo-manual pointing task, in which the subject was required to point with the right or the left hand to targets appearing to the right or left of a central fixation point. A total of 14 dyslexic adults and 14 control adults participated in this experiment. Motor control was assessed based on the time taken to perform the pointing task, hemispheric asymmetry in terms of the inter-hand differences in the reaction and movement times, and hemispheric communication based on the interhemispheric transfer time under crossed conditions, where the hand and the target were not on the same side. The results showed that neither hemispheric asymmetry nor interhemispheric transfer differed between dyslexic and control adults. However, the dyslexics were significantly slower when performing the pointing task. These results are in agreement with the hypothesis that dyslexia may involve a mild motor deficit.']",['eng'],"['Adult', 'Cerebral Cortex/physiology', 'Comorbidity', 'Dyslexia/physiopathology', 'Electronic Data Processing', 'Female', 'Functional Laterality', 'Humans', 'Male', 'Motor Skills Disorders/physiopathology', 'Reaction Time']",
