DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M8448479,['Organ donation.'],,['eng'],"['Ethics, Medical', 'Humans', 'Respiration, Artificial', 'Tissue and Organ Procurement']",
M8450898,['Suchbewegungen der Zunge bei einer Sprechapraxie: Darstellung mittels Ultraschall und Pseudo-3D-Abbildung.'],,['ger'],"['Adult', 'Apraxias/diagnostic imaging', 'Cerebral Infarction/diagnostic imaging', 'Computer Graphics', 'Dysarthria/diagnostic imaging', 'Echoencephalography/instrumentation', 'Humans', 'Image Processing, Computer-Assisted/instrumentation', 'Male', 'Phonetics', 'Tongue/diagnostic imaging', 'Verbal Behavior/physiology']",
M8451976,['How patients react to low back pain.'],,['eng'],"['Attitude to Health', 'Back Pain/diagnosis', 'Back Pain/physiopathology', 'Back Pain/psychology', 'Humans', 'Pain Measurement']",
M8455667,['Trends in Medicare payments in the last year of life.'],"[""Background!#!Increased attention is being paid to the amount and types of medical services rendered in the period before death. There is a popular impression that a greater share of resources is being devoted to dying patients than in the past. We examined trends in the proportion of Medicare expenditures for persons 65 years old or older in their last year of life to determine whether there were any changes from 1976 to 1988.!##!Methods!#!Using Medicare program data for 1976, 1980, 1985, and 1988, we classified Medicare payments according to whether they were made for people in their last year of life (decedents) or for survivors. We also assigned expenses for care in the last year of life according to intervals of 30 days before the person's death and examined trends according to age.!##!Results!#!Reflecting the large overall increase in Medicare spending, Medicare costs for decedents rose from $3,488 per person-year in 1976 to $13,316 in 1988. However, Medicare payments for decedents as a percentage of the total Medicare budget changed little, fluctuating between 27.2 and 30.6 percent during the study period. Payments for care during the last 60 days of life expressed as a percentage of payments for the last year also held steady at about 52 percent. Furthermore, the pattern of lower payments for older as compared with younger decedents also prevailed throughout the study period.!##!Conclusions!#!The same forces that have acted to increase overall Medicare expenditures have affected care for both decedents and survivors. There is no evidence that persons in the last year of life account for a larger share of Medicare expenditures than in earlier years.""]",['eng'],"['Aged', 'Aged, 80 and over', 'Cost of Illness', 'Health Expenditures/statistics & numerical data', 'Humans', 'Longitudinal Studies', 'Medicare/statistics & numerical data', 'Medicare/trends', 'Medicare/utilization', 'Reimbursement Mechanisms/trends', 'Survival Rate', 'Terminal Care/economics', 'United States']",
M8457068,['A better citation system.'],,['eng'],"['Bibliography as Topic', 'MEDLINE', 'Publishing']",
M8458828,['Is asthma really different in the elderly patient?'],,['eng'],"['Aged', 'Asthma/diagnosis', 'Asthma/epidemiology', 'Asthma/therapy', 'Humans']",
M8460032,['Dorothea Orem--das Modell der Selbstfürsorge.'],,['ger'],"['Cholecystectomy/nursing', 'Cholecystectomy/psychology', 'Female', 'Humans', 'Middle Aged', 'Models, Nursing', 'Patient Care Planning', 'Self Care']",
M8466451,['Future access to Medline.'],,['eng'],"['Australia', 'Grateful Med', 'MEDLINE']",
M8469060,['Smärtsam allians.'],,['swe'],"['Back Pain/diagnosis', 'Back Pain/psychology', 'Back Pain/therapy', 'Diagnosis, Differential', 'Empathy', 'Humans', 'Pain/diagnosis', 'Pain/psychology', 'Pain Management']",
M8470164,['Somatic muscle catabolism is accelerated after liver transplantation.'],,['eng'],"['Biomarkers/urine', 'Energy Intake', 'Humans', 'Liver Transplantation/physiology', 'Methylhistidines/urine', 'Muscles/metabolism', 'Prospective Studies', 'Time Factors']","['Biomarkers', 'Methylhistidines', '3-methylhistidine (MEH8O8Y0H0)']"
M8470190,['Blood product transfusion therapy after liver transplantation: comparison of the thromboelastogram and conventional coagulation studies.'],,['eng'],"['Adult', 'Blood Coagulation Tests', 'Blood Component Transfusion', 'Humans', 'Liver Transplantation/physiology', 'Thrombelastography']",
M8470248,['Predictors of primary nonfunction: is donor liver fat content important?'],,['eng'],"['Adipose Tissue/pathology', 'Analysis of Variance', 'Humans', 'Liver Transplantation/mortality', 'Liver Transplantation/pathology', 'Liver Transplantation/physiology', 'Prognosis', 'Retrospective Studies']",
M8486275,"['Lambda SK diphasmids: phage lambda vectors for genomic, jumping, linking and cDNA libraries.']","['Fifteen new phage lambda vectors are discussed: lambda SK4, lambda SK6, lambda SK10, lambda SK16, lambda SK17, lambda SK20, lambda SK21, lambda SK22, lambda SK23, lambda SK24, lambda SK25, lambda SK27, lambda SK28, lambda SK40 and lambda SK41. Their structural and functional features facilitate the implementation of a number of new strategies and cloning procedures which simplify, economize and vastly improve the utility and efficiency of library construction in lambda vectors. Such improved strategies and examples of their application, with particular reference to jumping and linking libraries, are presented.']",['eng'],"['Bacteriophage lambda/genetics', 'Base Sequence', 'DNA, Viral', 'Gene Library', 'Genetic Linkage', 'Genetic Vectors', 'Molecular Sequence Data']","['DNA, Viral']"
M8491333,['The prevalence of endometriosis in women with infertile partners.'],"['Laparoscopy was performed on a consecutive series of 174 women complaining of infertility. Forty of these women were the partners of oligospermic or azoospermic men. There was no difference in the prevalence of endometriosis between those women whose partners were fertile and those whose partners were infertile. Women with azoospermic partners had a prevalence of endometriosis of 20.7%, and this is likely to reflect the true prevalence of endometriosis in a group of randomly selected normal women.']",['eng'],"['Adult', 'Endometriosis/epidemiology', 'Female', 'Humans', 'Infertility, Male', 'Laparoscopy', 'Male', 'Middle Aged', 'Prevalence', 'United Kingdom/epidemiology']",
M8497145,"[""Consumo de medicación en la diabetes mellitus (III). Tendencias de uso y consumo de medicación hipoglucemiante en Tarragona, Cataluña y España (1988-1991). Grup per a l'Estudi de la Diabetis a Tarragona.""]","['Background!#!To analyze the evolution of the use of drugs in diabetes, the consumption of hypoglycemic medication in the province of Tarragona, the autonomic community of Catalonia and Spain as a whole, was studied. A qualitative evaluation of the tendencies of prescription, as an indirect index of quality in the health care to diabetics was performed.!##!Methods!#!The sales of oral hypoglycemic medication (OH) and insulin (INS) were accounted for in the study environment between 1988-1991. To make consumption uniform a standardized unit of measure was used with defined daily doses (DDD)/1,000 inhabitants/day (Drug Utilization Research Group) of the different groups of drugs. Total consumption was obtained by a primary data source (Intercontinental Medical Statistics), and periodically compared with a secondary source (registry of public prescriptions within Tarragona).!##!Results!#!A progressive increase in the consumption of hypoglycemic drugs was observed: 16.1 to 21.2 DDD/1,000 inhabitants/day (31%) in Spain; 17.7 to 19.8 (12%) in Catalonia and 19 to 23 (21%) in Tarragona. The increase in consumption of INS in Tarragona (43%) was greater than that of OH (12%). In Catalonia, it was much greater (INS: 23%, OH: 7%) and was parallel in Spain (36% and 30%, respectively). The OH/INS index decreased in Catalonia and Tarragona (1.3 and 1.9 in 1991) and remained practically constant (2.3-2.4) in Spain. A global decrease was produced in the consumption of slow insulins with a significant increase in intermediate, premixed and fast insulins. A growing increase in glibenclamide much greater than the remaining sulphonylureas was seen, in addition there was a persistent and low use (less than 1 DDD/100 inhabitants/day) of biguanides. Significative variations of medication consumption were registered according to the territory analyzed.!##!Conclusions!#!From 1988 to 1991 there has been an increase in the use of hypoglycemic drugs. The use of oral hypoglycemics has remained constant in relation to insulins in Spain and in Catalonia and, more so in Tarragona, there is a progressive inclination to the use of insulin. The evolution of consumption suggests important asymmetry in the quality of health care and denotes progression in the global educative offer to diabetics.']",['spa'],"['Diabetes Mellitus/drug therapy', 'Drug Utilization/statistics & numerical data', 'Drug Utilization/trends', 'Humans', 'Hypoglycemic Agents/therapeutic use', 'Spain', 'Time Factors']",['Hypoglycemic Agents']
M8498539,['Activity of 11 beta-hydroxysteroid dehydrogenase in toad bladder: effects of 11-dehydrocorticosterone.'],"['11 beta-Hydroxysteroid dehydrogenase (11 beta-OHSD) transforms circulating glucocorticoids to their ""biologically inert"" 11-dehydro derivatives. Isoforms of 11 beta-OHSD with different cofactor requirements and biochemical properties [Michaelis constant (Km) and maximal velocity (Vmax)] exist in the kidney. Since epithelial cells derived from the toad bladder also contain this enzyme, we wished to further characterize its properties in prepared cell homogenates. 11 beta-OHSD from toad bladder demonstrated a clear preference for NAD+ over NADP+ as a cofactor similar to that observed in renal cortical collecting duct (CCD) cells. Furthermore, 11 beta-OHSD had a rapid onset of action. The apparent Km for corticosterone was 16.3 x 10(-8) M, a value comparable to that observed for enzyme from CCD, and a Vmax of 4.8 x 10(-12) mol.mg protein-1.min-1. The end product, 11-dehydrocorticosterone (compound A), influenced enzyme activity; it increased 11 beta-OHSD activity at corticosterone concentrations below the apparent Km for the enzyme and inhibited 11 beta-OHSD activity at corticosterone concentrations above the Km for the enzyme. The inhibitory effects of compound A appeared noncompetitive with an apparent equilibrium constant (Ki) of 2.8 x 10(-7) M. Consistent with its inhibitory action on 11 beta-OHSD, compound A (10(-6) M) enhanced the short-circuit current response to corticosterone (10(-7) M) in the intact toad bladder (experimental 2.03 +/- 0.33 vs. control 1.40 +/- 0.17 times above baseline; n = 7, P < 0.01). Thus 11 beta-OHSD in toad bladder resembles the isoform found in CCD, and compound A may be biologically important as a regulator of 11 beta-OHSD.']",['eng'],"['11-beta-Hydroxysteroid Dehydrogenases', 'Animals', 'Biological Transport/drug effects', 'Bufo marinus', 'Corticosterone/analogs & derivatives', 'Corticosterone/pharmacology', 'Electrophysiology', 'Hydroxysteroid Dehydrogenases/metabolism', 'In Vitro Techniques', 'Kinetics', 'NAD/pharmacology', 'NADP/pharmacology', 'Sodium/metabolism', 'Urinary Bladder/enzymology', 'Urinary Bladder/physiology']","['NAD (0U46U6E8UK)', 'NADP (53-59-8)', 'Sodium (9NEZ333N27)', 'Hydroxysteroid Dehydrogenases (EC 1.1.-)', '11-beta-Hydroxysteroid Dehydrogenases (EC 1.1.1.146)', '11-dehydrocorticosterone (FO4V44A3G3)', 'Corticosterone (W980KJ009P)']"
M8503084,['Laparoscopic insertion of prosthetic mesh.'],,['eng'],"['Humans', 'Laparoscopy', 'Surgical Mesh']",
M8507333,['Dual interlocking tracheostoma vents.'],['This article describes a technique for fabricating interlocking custom tracheostoma vents for use in patients with bidirectional tracheostomas or tracheostoma fistulas secondary to tracheostenosis. The interlocking nature of the tracheostoma vents allows easy placement and removal from a tracheostoma or tracheostoma fistulas that would not be possible with a single tracheostoma vent. A 5 x 10-mm opening in the inferior portion of the prosthesis allows the patient with intact vocal cords to phonate by occluding the opening of the prosthesis and forcing air through the prosthesis into the subglottal area. The rigid acrylic resin of the prosthesis maintains the patency of the tracheostoma or tracheostoma fistula while a resilient material in the peristomal area reduces the pressure and potential irritation. The steps involved in the fabrication of the dual interlocking custom tracheostoma vents are easy and require no elaborate laboratory equipment.'],['eng'],"['Humans', 'Patient Satisfaction', 'Phonation', 'Prosthesis Design', 'Speech Therapy/instrumentation', 'Trachea/pathology', 'Tracheostomy/instrumentation']",
M8508541,['Haemorrhagic nasal nodules.'],"['Haemorrhagic nodules have been mentioned previously as a significant cause of epistaxis in adults. We have taken photographs and obtained biopsies to characterize them. They consist of an aneurysmal dilatation of an unusually sited muscular artery with evidence of hypertensive changes in the wall, and thrombus and haemorrhage into the adjacent connective tissue.']",['eng'],"['Aged', 'Aged, 80 and over', 'Biopsy', 'Epistaxis/diagnosis', 'Epistaxis/pathology', 'Epistaxis/therapy', 'Female', 'Humans', 'Male', 'Middle Aged', 'Nasal Septum/pathology']",
M8518591,['Presenile dementia. Dementia classification misleading.'],,['eng'],"['Dementia/classification', 'Dementia/epidemiology', 'Female', 'Humans', 'Male', 'Risk Factors', 'Scotland/epidemiology', 'Sex Factors']",
M8518667,['Superficial bladder cancer.'],,['eng'],"['Humans', 'Urinary Bladder/pathology', 'Urinary Bladder Neoplasms/pathology']",
M8519755,['Ion pair formation between basic residues at 144 of the Cyt b polypeptide and the ubiquinones at the Qo site of the Cyt bc1 complex.'],"['Loci of spontaneous Qo site inhibitor resistant mutants in the cyt bc1 complex of the photosynthetic bacterium Rhodobacter capsulatus are M140, F144, G152, G158, and T163 of the cyt b polypeptide. In this report, we have studied the effects of arginine (R) substitution at these positions with a view to test for specific interactions with the [2Fe-2S] cluster, cyt bL with Qo site ubiquinone (Q), or hydroquinone (QH2). All the arginine mutants displayed severely or completely impeded photosynthetic growth resulting from dysfunctional cyt bc1 complexes. The source of dysfunction in G158R and T163R was identified by a > 1000-fold decrease in the Qo site affinity for QH2 and Q, sufficient to empty the site in the presence of the 30 mM ubiquinone pool of the chromatophore membrane; they appear similar to the class of mutants described in the preceding paper [Ding, H., Moser, C. C., Robertson, D. E., Tokito, M., Daldal, F., & Dutton, P. L (1995) Biochemistry 34, 15979-15996]. The source(s) of dysfunction of M140R and G152R is not so apparent since they possess Qo sites with normal QH2/Q affinity; they appear to be members to the class of mutants identified and characterized in the following paper [Saribaş, S., Ding, H., Dutton, P. L., & Daldal, F. (1995) Biochemistry 34, 16004-16012]. The present paper focuses on the unique affects of F144R. Redox potential and EPR spectral properties of the Qo site of F144R showed that arginine forms an ion pair with the head group of an anionic ubiquinone, tentatively suggested to be a ubihydroquinone anion (QH-) in the Qos domain.(ABSTRACT TRUNCATED AT 250 WORDS)']",['eng'],"['Amino Acid Sequence', 'Bacterial Chromatophores/enzymology', 'Binding Sites', 'Cytochrome b Group/chemistry', 'Cytochrome b Group/metabolism', 'Electron Spin Resonance Spectroscopy', 'Electron Transport Complex III/chemistry', 'Electron Transport Complex III/metabolism', 'Mutagenesis, Site-Directed', 'Recombinant Proteins/chemistry', 'Recombinant Proteins/metabolism', 'Rhodobacter capsulatus/enzymology', 'Ubiquinone/metabolism']","['Cytochrome b Group', 'Recombinant Proteins', 'Ubiquinone (1339-63-5)', 'Electron Transport Complex III (EC 1.10.2.2)']"
M8519756,['Tyrosine 147 of cytochrome b is required for efficient electron transfer at the ubihydroquinone oxidase site (Qo) of the cytochrome bc1 complex.'],"['In Rhodobacter capsulatus, tyrosine (Y) 147 is a highly conserved residue of the cyt b subunit of the bc1 complex. It is located in the vicinity of residues altered in spontaneous inhibitor resistant mutants that affect the ubihydroquinone oxidase (Qo) site of this enzyme. In this work, Y147 was substituted with phenylalanine (F), valine (V), serine (S), and alanine (A) using site-directed mutagenesis in an effort to investigate its specific role in the Qo site. Of the four mutants obtained, Y147S and Y147A exhibited very low ubihydroquinone:cyt c reductase activities and were unable to support photosynthetic growth (Ps) while Y147F and Y147V were Ps+. In all mutants, no changes in the redox midpoint potentials (Em7) of the cyt bH and cyt bL, the occupancy of the Qo site by Q/QH2, and the flash-induced reverse electron transfer kinetics from Qi to cyt bH were observed. On the other hand, rates of electron transfer from Qo to cyt bH were mildly reduced (2-3-fold) in Y147F and V but dramatically decreased (about 20-fold) in Y147A and S, localizing the defect to the Qo site. Thus, Y147A and S are members of a novel class of Qo site mutants that affect the Qo site catalysis without perturbing the accessibility or binding of the substrate. Additional insight to the role of Y147 on ubihydroquinone oxidation was gained by analyzing the Ps+ revertants of these mutants. Two pseudorevertants contained a second mutation [isoleucine (I) or valine (V)] at the highly conserved M154 position, six residues away from Y147.(ABSTRACT TRUNCATED AT 250 WORDS)']",['eng'],"['Amino Acid Sequence', 'Animals', 'Bacteria/enzymology', 'Binding Sites', 'Chloroplasts/enzymology', 'Cytochrome b Group/chemistry', 'Cytochrome b Group/metabolism', 'Electron Spin Resonance Spectroscopy', 'Electron Transport', 'Electron Transport Complex III/chemistry', 'Electron Transport Complex III/metabolism', 'Kinetics', 'Macromolecular Substances', 'Mitochondria/enzymology', 'Models, Molecular', 'Models, Structural', 'Molecular Sequence Data', 'Oxidation-Reduction', 'Protein Structure, Secondary', 'Rhodobacter capsulatus/enzymology', 'Sequence Homology, Amino Acid', 'Tyrosine']","['Cytochrome b Group', 'Macromolecular Substances', 'Tyrosine (42HK56048U)', 'Electron Transport Complex III (EC 1.10.2.2)']"
M8527209,['Posterior direct resin-bonded restorations: still an esthetic alternative.'],,['eng'],"['Bicuspid', 'Composite Resins', 'Dental Bonding/methods', 'Dental Restoration, Permanent/methods', 'Dentin-Bonding Agents', 'Humans', 'Molar']","['Composite Resins', 'Dentin-Bonding Agents']"
M8531707,['Regulatable chimeric oncogenes.'],,['eng'],"['Animals', 'Cell Line', 'Chickens', 'Culture Media', 'Culture Techniques/methods', 'Dexamethasone/pharmacology', 'Diethylstilbestrol/pharmacology', 'Drosophila', 'Estradiol/pharmacology', 'Gene Expression Regulation/drug effects', 'Hormones/pharmacology', 'Humans', 'Mice', 'Oncogene Proteins/biosynthesis', 'Oncogenes', 'Proto-Oncogene Proteins/biosynthesis', 'Rats', 'Receptors, Steroid/biosynthesis', 'Recombinant Fusion Proteins/biosynthesis', 'Tamoxifen/analogs & derivatives', 'Tamoxifen/pharmacology']","['Culture Media', 'Hormones', 'Oncogene Proteins', 'Proto-Oncogene Proteins', 'Receptors, Steroid', 'Recombinant Fusion Proteins', 'Tamoxifen (094ZI81Y45)', 'afimoxifene (17197F0KYM)', 'Estradiol (4TI98Z838E)', 'Diethylstilbestrol (731DCA35BT)', 'Dexamethasone (7S5I7G3JQL)']"
M8538151,['STANDARD Endotracheales Absaugen/Tracheostoma.'],,['ger'],"['Humans', 'Intubation, Intratracheal/nursing', 'Suction/nursing', 'Tracheostomy/nursing']",
M8552934,['Bibliography of recent literature in sleep research.'],,['eng'],"['Research', 'Sleep']",
M8556205,['Ohnmächtige Pflege?'],,['ger'],"['Humans', 'Nursing Care', 'Power (Psychology)']",
M8556604,['Tratamiento inicial de la enfermedad de Parkinson.'],,['spa'],"['Humans', 'Parkinson Disease', 'Spain']",
M8560142,['Bibliography of recent literature in sleep research.'],,['eng'],"['Humans', 'Sleep']",
M8562819,"[""Diabetes y trastornos ignorados de la tolerancia a la glucosa en atención primaria. Evidencia mediante detección oportunista. Grup per a l'Estudi de la Diabetis a Tarragona (GEDT).""]","['Objective!#!To investigate the level of attendance for care of people with glucose tolerance disorders, both known and not, and to discuss their real impact on Primary Care.!##!Design!#!Simple prospective randomised sampling. Opportunist detection among spontaneous users over 40, excluding pregnant women.!##!Setting!#!Primary Health Care.!##!Patients and other participants!#!Data was recorded using a pre-designed survey, which included the recognised Diabetes (DM) risk factors.!##!Measurements and main results!#!Of the 183 cases evaluated, DM was already known in 13 (7.1%). 15 (8.2%) with unknown DM and 27 (14.7%) with GIT. A strong link was demonstrated with the average age and a marked tendency to overweight and obesity only significant when comparing DM with the rest. As to the risk factors researched, there was a significant association with antecedents of prior tolerance abnormality, DM in pregnancy, hyperglucaemiant medicines and ischaemic disease, in cases where family antecedents of definite diabetes were not found.!##!Conclusions!#!The frequency of attendance of users with diabetes and unknown glucose tolerance disorders is very high in spontaneous primary care consultations. These results suggest that opportunist detection should be encouraged in primary health care centres.']",['spa'],"['Adult', 'Aged', 'Aged, 80 and over', 'Diabetes Complications', 'Diabetes Mellitus/diagnosis', 'Female', 'Glucose Intolerance/complications', 'Glucose Tolerance Test', 'Humans', 'Male', 'Middle Aged', 'Primary Health Care', 'Prospective Studies', 'Spain']",
M8572404,['Effets de la ventilation mécanique avec PEP sur le shunt intracardiaque droit-gauche par un foramen ovale perméable.'],"['Objective!#!To assess the presence of a patent foramen ovale (PFO) using colloid contrast transoesophageal echocardiography in mechanically ventilated patient with and without PEEP and it repercussion on PaO2.!##!Study design!#!Prospective open before-after trial.!##!Patients!#!Forty-nine mechanically ventilated patients with respiratory failure (PaO2/FiO2 < 250).!##!Methods!#!PEEP assessment before and after adding a PEEP = 10 cmH2O. At each level of PEEP, semi-quantification of PFO was performed and arterial blood gases were withdrawn at FiO2 = 1, with 15 min at each level. Semi-quantification of the right-to-left intra cardiac shunt through a patent foramen ovale was obtained using the quantity of microbubbles in the left atrium on a basal short axis view.!##!Results!#!A PFO was detected in 11 out of 49 patients (22%). A right-to-left shunt developed in one and worsen in three patients when PEEP was added. In patients without a PFO, PaO2 increased significantly (from 119 +/- 10 mmHg to 145 +/- 10 mmHg, P < 0.001). In patients with a PFO, non significant changes occurred (118 +/- 15 mmHg to 120 +/- 17 mmHg). After adding PEEP, the difference between the two groups was significant (ANOVA, P < 0.05). Moreover, a PFO was present during the whole respiratory cycle in two out of 11 patients. These 2 patients exhibited a PaO2 < 100 mmHg with or without PEEP.!##!Conclusion!#!This study suggests that mechanical ventilation with PEEP enhances an intracardiac right-to-left shunt through a PFO. This condition is responsible for the lack of improvement in blood oxygenation when PEEP is added. When a PFO is present all over the respiratory cycle, or when the oxygenation is worsened with PEEP, this positive pressure ventilation should be avoided. The deleterious consequences of mechanical ventilation on venous return may be minimized by partial ventilation and weaning from ventilator.']",['fre'],"['Echocardiography, Transesophageal', 'Heart Bypass, Right', 'Heart Septal Defects, Atrial/diagnosis', 'Heart Septal Defects, Atrial/diagnostic imaging', 'Heart Septal Defects, Atrial/physiopathology', 'Humans', 'Middle Aged', 'Oxygen/blood', 'Positive-Pressure Respiration/adverse effects', 'Prospective Studies', 'Respiratory Insufficiency/therapy']",['Oxygen (S88TT14065)']
M8574572,['Autoimmunity. The Fas track.'],,['eng'],"['Animals', 'Autoimmunity/genetics', 'Autoimmunity/immunology', 'B-Lymphocytes/immunology', 'Humans', 'T-Lymphocytes/immunology', 'fas Receptor/genetics', 'fas Receptor/immunology']",['fas Receptor']
M8577470,"['""Organspende muss spende bleiben""']",,['ger'],"['Austria', 'Ethics, Medical', 'Humans', 'Organ Transplantation/legislation & jurisprudence', 'Tissue and Organ Procurement/legislation & jurisprudence']",
M8578122,['Dysphagie. Orientation diagnostique.'],,['fre'],"['Deglutition Disorders/diagnosis', 'Deglutition Disorders/etiology', 'Humans']",
M8585585,['Position paper: occupation. American Occupational Therapy Association.'],,['eng'],"['Humans', 'Occupational Therapy', 'Occupations', 'Societies, Medical', 'Terminology as Topic', 'United States']",
M8591449,['Development of nursing CAI in the administration: nursing daily hospital problems.'],"[""Since the nurse emerged as a qualified professional to attend human beings, the role which always characterized his/her action was assistance. Already since the foundation of the first nursing school, teaching aimed at developing the student to dispense nursing care necessary for the patient's assistance. When the nurse started to perform their activities in nosocomial and community institutions, the need for someone who would be responsible for the organization, coordination and control of nursing personnel and the Nursing Unit itself, in short, someone who would head the services became apparent. At present, the professional role of the nurse is changing regarding his/her overall assistance to the patient, caring directly, determining and/or carrying out nursing assistance necessary for the patient's health, maintenance or recovery. In this manner, it is necessary for nurses to use tools of administration science such as planning, decision making, and planned changes in order to be able to provide the nursing assistance with quality. Thus, this study aims at helping the development of the nurse's interest in computer during the teaching-learning process, motivating the search for knowledge in computerized sources. We intended to offer the opportunity for discussion and reflection on problems of nosocomial nursing practice, favoring interchange of theory and practice. The system is being developing using ToolBook Live Software to be run in Windows environment. The content of the subject allow the user (student or professional nursing) to choose the most correct answers to questions in the knowledge area. In this case, to discuss nursing administration issues through the study of practical situations is possible, such as the opportunity the verify the performance in tests.""]",['eng'],"['Brazil', 'Computer-Assisted Instruction', 'Nurse Administrators/education', 'User-Computer Interface']",
M8604618,"['The prevalence of spontaneous endometriosis in the baboon (Papio anubis, Papio cynocephalus) increases with the duration of captivity.']","['Background!#!It is not known whether stress affects the prevalence of endometriosis in women. Baboons with spontaneous endometriosis may be interesting models to study the human disease. For baboons, living in captivity is a period of chronic stress without continuous exposure to pregnancy. This study was done to compare the prevalence of endometriosis between baboons recently captured in the wild and those living in captivity for several years.!##!Methods!#!A diagnostic laparoscopy was performed for screening endometriosis and obtaining biopsies in 104 female baboons including animals that had been captured in the wild less than 1 year ago (n=52, Group I), primates that had been living in captivity for one to two years (n=30, Group II) and animals that had been captured for more than two years (n=22, Group III).!##!Results!#!The prevalence of clinical and biopsy-proven endometriosis in all baboons was 17% and 12%, respectively. Clinical endometriosis was found more frequently in group III (32%) than in group II (17%) or group I (11%). The prevalence of biopsy-proven endometriosis was also significantly higher in group III (27%) than in groups I and II combined (8%, p=0.03).!##!Conclusions!#!The results indicate that the prevalence of endometriosis increases with the time spent in captivity. This trend may be explained by more menstrual cycles uninterrupted by pregnancy in captive than in wild baboons, and possibly also by age-related factors or by captivity-associated stress.']",['eng'],"['Age Factors', 'Animals', 'Animals, Laboratory', 'Animals, Wild', 'Chronic Disease', 'Disease Models, Animal', 'Endometriosis/epidemiology', 'Endometriosis/etiology', 'Endometriosis/veterinary', 'Female', 'Housing, Animal/standards', 'Papio/psychology', 'Prevalence', 'Primate Diseases/epidemiology', 'Primate Diseases/etiology', 'Stress, Psychological/complications', 'Time Factors']",
M8604871,['Triage and emergency department services.'],,['eng'],"['Emergency Service, Hospital', 'Humans', 'Patient Admission', 'Triage/methods', 'Triage/standards']",
M8606128,['Special issue in memory of Professor Aaron Antonovsky. The social and behavioral sciences in medicine.'],,['eng'],"['Behavioral Sciences', 'History, 20th Century', 'Humans', 'Israel', 'Sociology, Medical']",
M8606129,['Aaron Antonovsky: editor and idealist.'],,['eng'],"['Behavioral Sciences/education', 'Behavioral Sciences/history', 'Faculty, Medical/history', 'History, 20th Century', 'Humans', 'Israel', 'School Admission Criteria', 'Sociology, Medical/history']",
M8613810,"['11 beta-Hydroxysteroid dehydrogenase in cultured hippocampal cells reactivates inert 11-dehydrocorticosterone, potentiating neurotoxicity.']","['11 beta-Hydroxysteroid dehydrogenase (11 beta-HSD) catalyzes the conversion of the glucocorticoid corticosterone (cortisol in humans) to inert 11-dehydrocorticosterone (cortisone). 11 beta-HSD activity is present in the hippocampus, where it is induced by glucocorticoids and stress in vivo, prompting suggestions that the enzyme may attenuate the deleterious effects of chronic glucocorticoid excess on neuronal function and survival. Two isoforms exist: 11 beta-HSD1, a bidirectional NADPH-dependent enzyme, and 11 beta-HSD2, an NAD(+)-dependent exclusive 11 beta-dehydrogenase (corticosterone-inactivating enzyme). In this study, 11 beta-HSD1 activity and mRNA synthesis were demonstrated in primary fetal hippocampal cell cultures. Unexpectedly, the reaction direction in intact hippocampal cells was 11 beta-reduction (reactivation of inert 11-dehydrocorticosterone), although homogenization revealed that the enzyme was capable of 11 beta-dehydrogenation when removed from its normal cellular context. Dexamethasone (10(-7) M) increased 11 beta-HSD activity in homogenates of hippocampal cultures (102% increase). In intact hippocampal cells, dexamethasone induced 11 beta reductase, not dehydrogenase. To determine the functional relevance of hippocampal 11 beta-reductase, glucocorticoid potentiation of kainic acid neurotoxicity was examined. Pretreatment of hippocampal cells with corticosterone reduced survival on kainate exposure. Hippocampal cell 11 beta-HSD activity was potently inhibited by carbenoxolone. Carbenoxolone had no effect on cell survival after kainate alone and did not alter the effect of corticosterone. 11-Dehydrocorticosterone also potentiated kainate neurotoxicity; this effect was lost, however, if 11 beta-HSD was inhibited with carbenoxolone. Thus, hippocampal 11 beta-HSD seems to be a functional 11 beta-reductase in intact cells. Measures to attenuate hippocampal 11 beta-reductase may reduce neuronal vulnerability to glucocorticoid toxicity.']",['eng'],"['11-beta-Hydroxysteroid Dehydrogenases', 'Animals', 'Base Sequence', 'Cells, Cultured/enzymology', 'Corticosterone/analogs & derivatives', 'Corticosterone/metabolism', 'Dexamethasone/pharmacology', 'Drug Synergism', 'Glucocorticoids/pharmacology', 'Hippocampus/cytology', 'Hippocampus/enzymology', 'Hydroxysteroid Dehydrogenases/metabolism', 'Kainic Acid/pharmacology', 'Molecular Sequence Data', 'Neurons/cytology', 'Neurons/enzymology', 'Neurotoxins/metabolism', 'Rats']","['Glucocorticoids', 'Neurotoxins', 'Dexamethasone (7S5I7G3JQL)', 'Hydroxysteroid Dehydrogenases (EC 1.1.-)', '11-beta-Hydroxysteroid Dehydrogenases (EC 1.1.1.146)', '11-dehydrocorticosterone (FO4V44A3G3)', 'Kainic Acid (SIV03811UC)', 'Corticosterone (W980KJ009P)']"
M8624059,['Advance medical planning.'],,['eng'],"['Advance Care Planning', 'Advance Directives', 'Comprehension', 'Humans', 'Medical History Taking', 'Risk Assessment']",
M8630342,['MEDLINE goes on-line.'],,['eng'],"['Humans', 'MEDLINE', 'Nursing', 'Software']",
M8632887,['The school nurse.'],,['eng'],"['Child', 'Health Education', 'Humans', 'Interprofessional Relations', 'School Nursing']",
