DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M15190556,['Minimally invasive total hip arthroplasty: in opposition.'],"['At the Knee Society Winter Meeting in 2003, Seth Greenwald and I debated about whether there should be new standards (ie, regulations) applied to the release of information to the public on ""new developments."" I argued for the public\'s ""right to know"" prior to the publication of peer-reviewed literature. He argued for regulatory constraint or ""proving by peer-reviewed publication"" before alerting the public. It is not a contradiction for me to currently argue against the public advertising of minimally invasive (MIS) total hip arthroplasty as not yet being in the best interest of the public. It is hard to remember a concept that has so captured both the public\'s and the surgical community\'s fancy as MIS. Patients are ""demanding"" MIS without knowing why. Surgeons are offering it as the next best, greatest thing without having developed the skill and experience to avoid the surgery\'s risks. If you put ""minimally invasive hip replacement"" into the Google search engine (http://www.google.com), you get 5,170 matches. If you put the same words in PubMed (http://www.ncbi.nlm.nih.gov/entrez/query.fcgi), referencing the National Library of Medicine database, you get SEVENTEEN; none is really a peer-reviewed article. Most are 1 page papers in orthopedics from medical education meetings. On the other hand, there are over 6,000 peer-reviewed articles on total hip arthroplasty. Dr. Thomas Sculco, my couterpart in this debate, wrote an insightful editorial in the American Journal of Orthopedic Surgery in which he stated: ""Although these procedures have generated incredible interest and enthusiasm, I am concerned that they may be performed to the detriment of our patients."" I couldn\'t agree with him more. Smaller is not necessarily better and, when it is worse, it will be the ""smaller"" that is held accountable.']",['eng'],"['Advertising as Topic/ethics', 'Arthroplasty, Replacement, Hip', 'Clinical Competence', 'Humans', 'Minimally Invasive Surgical Procedures/adverse effects', 'Patient Acceptance of Health Care', 'Postoperative Complications', 'Treatment Outcome']",
M15190731,['Hypnosis to facilitate uncomplicated birth.'],"['Prior research by the author showed that psychosocial factors distinguished complicated from uncomplicated birth outcome. The purpose of this study was to determine if prenatal hypnosis could facilitate uncomplicated birth. Following a psychosocial assessment, 520 pregnant women in their first or second trimester of pregnancy were randomized to receiving prenatal hypnosis or attention-only groups. The author provided all of the hypnosis in a manner similar to that taught by David Cheek. The goal was to reduce fear of birth and parenthood; to reduce anxiety; to reduce stress; to identify specific fears that might complicate the labor process (addressing them whenever possible); and to prepare women for the experience of labor. The attention-only group was matched to a no-contact comparison group. Women receiving prenatal hypnosis had significantly better outcomes than women who did not. Further assessment suggested that hypnosis worked by preventing negative emotional factors from leading to an complicated birth outcome. Attention only was associated with minimal differences in outcome over the no-contact group. The routine prenatal use of hypnosis could improve obstetric outcome.']",['eng'],"['Adult', 'Anxiety/diagnosis', 'Anxiety/psychology', 'Anxiety/therapy', 'Fear', 'Female', 'Humans', 'Hypnosis', 'Labor, Obstetric/physiology', 'Pregnancy/psychology', 'Prenatal Care', 'Social Support']",
M15200316,['Highly enantioselective hetero-Diels-Alder reaction of Brassard diene with aromatic aldehydes.'],['[reaction: see text] Hetero-Diels-Alder reactions of Brassard diene with aromatic aldehydes were carried out smoothly in the presence of titanium(IV) tridentate Schiff base complexes to give the corresponding chiral delta-lactones in high enantioselectivities (up to 99% ee) under mild conditions.'],['eng'],,
M15201177,['The computational integrated myocyte: a view into the virtual heart.'],"['The presentation outlines an integrative approach for developing a computational model of cardiomyocytes. A modular approach is proposed, and strategies of linking the modules (intermediary metabolism, electrophysiology, and mechanics) of the model are presented. A strong recommendation is given toward an integrated system approach backed by experimental validation.']",['eng'],"['Computational Biology', 'Heart/anatomy & histology', 'Models, Biological', 'Myocardium/cytology']",
M15216302,['WHO WAS ALEXIS WHO?'],,['eng'],,
M15221676,['Edema macular quístico inducido por travoprost.'],"['Case report!#!A 72 year old man with open-angle glaucoma was treated with trabeculectomy and cataract surgery. Two years later, intraocular pressure increased making it necessary to add travoprost 0.004%. Two weeks later, visual acuity decreased. The diagnosis of cystoid macular edema and post-treatment observation were carried out using optical coherence tomography.!##!Discussion!#!Cystoid macular edema is one of the most important effects of hypotensive lipids. Optical coherence tomography is a non-invasive method useful for the diagnosis and evolution of this complication.']",['spa'],"['Aged', 'Cloprostenol/adverse effects', 'Cloprostenol/analogs & derivatives', 'Humans', 'Macular Edema/chemically induced', 'Male', 'Travoprost']","['Cloprostenol (4208238832)', 'Travoprost (WJ68R08KX9)']"
M15231909,['Specific Newborn Individualized Developmental Care and Assessment Program movements are associated with acute pain in preterm infants in the neonatal intensive care unit.'],"[""Objective!#!The Newborn Individualized Developmental Care and Assessment Program (NIDCAP) is widely used in neonatal intensive care units and comprises 85 discrete infant behaviors, some of which may communicate infant distress. The objective of this study was to identify developmentally relevant movements indicative of pain in preterm infants.!##!Methods!#!Forty-four preterm infants were assessed at 32 weeks' gestational age (GA) during 3 phases (baseline, lance/squeeze, and recovery) of routine blood collection in the neonatal intensive care unit. The NIDCAP and Neonatal Facial Coding System (NFCS) were coded from separate continuous bedside video recordings; mean heart rate (mHR) was derived from digitally sampled continuous electrographic recordings. Analysis of variance (phase x gender) with Bonferroni corrections was used to compare differences in NIDCAP, NFCS, and mHR. Pearson correlations were used to examine relationships between the NIDCAP and infant background characteristics.!##!Results!#!NFCS and mHR increased significantly to lance/squeeze. Eight NIDCAP behaviors also increased significantly to lance/squeeze. Another 5 NIDCAP behaviors decreased significantly to lance/squeeze. Infants who had lower GA at birth, had been sicker, had experienced more painful procedures, or had greater morphine exposure showed increased hand movements indicative of increased distress.!##!Conclusions!#!Of the 85 NIDCAP behaviors, a subset of 8 NIDCAP movements were associated with pain. Particularly for infants who are born at early GAs, addition of these movements to commonly used measures may improve the accuracy of pain assessment.""]",['eng'],"['Acute Disease', 'Analysis of Variance', 'Facial Expression', 'Female', 'Heart Rate', 'Humans', 'Infant Behavior/classification', 'Infant Care', 'Infant, Newborn', 'Infant, Premature/physiology', 'Infant, Premature/psychology', 'Intensive Care Units, Neonatal', 'Male', 'Movement', 'Pain/diagnosis', 'Pain Measurement/methods', 'Sleep', 'Wakefulness']",
M15252950,['Spina manipulative therapy for low back pain is effective only when compared to sham or ineffective treatments.'],,['eng'],,
M15258611,['Comparing the effects of travoprost and brinzolamide on intraocular pressure after phacoemulsification.'],"[""Purpose!#!To evaluate the intraocular pressure (IOP) lowering effect of travoprost and brinzolamide within the first 24 h after phacoemulsification cataract surgery.!##!Methods!#!This prospective, randomized, double-masked, controlled study comprised 90 eyes of 90 consecutive patients with senile cataract who had uneventful phacoemulsification surgery. Eyes in the first group received travoprost 0.0015%, second group received brinzolamide 1%. Eyes in the third group received balanced salt solution and were used as control. One drop was instilled immediately after surgery. IOP was measured 24 h preoperatively, 6 and 24 h postoperatively. Analysis of variance, Student's-t and chi2-tests were used for statistical analyses.!##!Results!#!Preoperatively IOP was not significantly different among the three groups (P = 0.653). At 6 and 24 h postoperatively IOP was lower in both travoprost and brinzolamide group when compared to control group (P = 0.018 and 0.015 at 6 h, P = 0.010 and 0.007 at 24 h between travoprost and brinzolamide group was not significant (P = 0.744 at 6 h and P = 0.672 at 24 h).!##!Conclusion!#!Both travoprost and brinzolamide significantly lowered IOP after small incision phacoemulsification cataract surgery within the first 24 h without any side effect.""]",['eng'],"['Adult', 'Aged', 'Carbonic Anhydrase Inhibitors/therapeutic use', 'Cloprostenol/analogs & derivatives', 'Cloprostenol/therapeutic use', 'Double-Blind Method', 'Female', 'Humans', 'Intraocular Pressure/drug effects', 'Male', 'Middle Aged', 'Ocular Hypertension/etiology', 'Ocular Hypertension/physiopathology', 'Ocular Hypertension/prevention & control', 'Phacoemulsification/adverse effects', 'Postoperative Care/methods', 'Prospective Studies', 'Sulfonamides/therapeutic use', 'Thiazines/therapeutic use', 'Travoprost']","['Carbonic Anhydrase Inhibitors', 'Sulfonamides', 'Thiazines', 'Cloprostenol (4208238832)', 'brinzolamide (9451Z89515)', 'Travoprost (WJ68R08KX9)']"
M15266260,['Alternative medicine outside the ivory towers.'],,['eng'],"['Academic Medical Centers/trends', 'Community Health Services/trends', 'Complementary Therapies/trends', 'Humans']",
M15269312,['Higher versus lower positive end-expiratory pressures in patients with the acute respiratory distress syndrome.'],"['Background!#!Most patients requiring mechanical ventilation for acute lung injury and the acute respiratory distress syndrome (ARDS) receive positive end-expiratory pressure (PEEP) of 5 to 12 cm of water. Higher PEEP levels may improve oxygenation and reduce ventilator-induced lung injury but may also cause circulatory depression and lung injury from overdistention. We conducted this trial to compare the effects of higher and lower PEEP levels on clinical outcomes in these patients.!##!Methods!#!We randomly assigned 549 patients with acute lung injury and ARDS to receive mechanical ventilation with either lower or higher PEEP levels, which were set according to different tables of predetermined combinations of PEEP and fraction of inspired oxygen.!##!Results!#!Mean (+/-SD) PEEP values on days 1 through 4 were 8.3+/-3.2 cm of water in the lower-PEEP group and 13.2+/-3.5 cm of water in the higher-PEEP group (P<0.001). The rates of death before hospital discharge were 24.9 percent and 27.5 percent, respectively (P=0.48; 95 percent confidence interval for the difference between groups, -10.0 to 4.7 percent). From day 1 to day 28, breathing was unassisted for a mean of 14.5+/-10.4 days in the lower-PEEP group and 13.8+/-10.6 days in the higher-PEEP group (P=0.50).!##!Conclusions!#!These results suggest that in patients with acute lung injury and ARDS who receive mechanical ventilation with a tidal-volume goal of 6 ml per kilogram of predicted body weight and an end-inspiratory plateau-pressure limit of 30 cm of water, clinical outcomes are similar whether lower or higher PEEP levels are used.']",['eng'],"['Adult', 'Aged', 'Biomarkers/blood', 'Female', 'Hospital Mortality', 'Humans', 'Intercellular Adhesion Molecule-1/blood', 'Interleukin-6/blood', 'Male', 'Middle Aged', 'Positive-Pressure Respiration/methods', 'Pulmonary Surfactant-Associated Protein D/blood', 'Respiratory Distress Syndrome, Adult/blood', 'Respiratory Distress Syndrome, Adult/mortality', 'Respiratory Distress Syndrome, Adult/physiopathology', 'Respiratory Distress Syndrome, Adult/therapy', 'Respiratory Physiological Phenomena', 'Treatment Outcome']","['Biomarkers', 'Interleukin-6', 'Pulmonary Surfactant-Associated Protein D', 'Intercellular Adhesion Molecule-1 (126547-89-5)']"
M15271831,['Anterior uveitis is associated with travoprost.'],,['eng'],"['Aged', 'Cloprostenol/adverse effects', 'Cloprostenol/analogs & derivatives', 'Exfoliation Syndrome/drug therapy', 'Female', 'Glaucoma/drug therapy', 'Humans', 'Ophthalmic Solutions/adverse effects', 'Travoprost', 'Uveitis, Anterior/chemically induced']","['Ophthalmic Solutions', 'Cloprostenol (4208238832)', 'Travoprost (WJ68R08KX9)']"
M15272219,['Incidence of dementia in a rural community in Spain: the Girona cohort study.'],"[""Background!#!Information on dementia incidence in Spanish populations is still scarce, and there is a dearth of prospective studies.!##!Objective!#!To estimate the incidence rates of dementia, Alzheimer's disease (AD) and vascular dementia (VaD) in a population cohort aged 75 and over in a rural area in Spain.!##!Methods!#!A prospective population cohort study over a 5-year period in 8 rural villages in the province of Girona. The baseline study in 1990 identified 200 prevalent cases of dementia. The dementia-free cohort included 1,260 persons aged 75 and over. This was the sample used for the incidence study. We rescreened and selectively reexamined this group in 1995 using a two-phase procedure consisting of a screening interview at home using the MMSE. Diagnoses of dementia, AD and VaD were established using the Cambridge Examination for Mental Disorders of the Elderly for surviving participants. For deceased participants, we used the Retrospective Collateral Dementia Interview to establish a diagnosis of dementia and AD according to DSM-III-R diagnostic criteria.!##!Results!#!Information was obtained for 91% of the subjects at risk; 122 incident cases of dementia were identified. Incidence rates per 1,000 person-years at risk were 23.2 (95% CI = 19.1-27.3) for dementia, 10.8 (95% CI = 7.8-13.7) for AD and 9.5 (95% CI = 6.7-12.1) for VaD. All dementia subtypes showed an age-dependent pattern. Females had a relative risk of 1.8 (95% CI = 1.0-3.4) to develop AD. The inclusion of deceased cases with manifestations of dementia increased the rate of dementia incidence in 7.1 cases/1,000 person-years at risk.!##!Conclusion!#!Incidence rates were similar to those reported by other cohort studies. All dementia subtypes increased with age, but incidence rates did not increase exponentially in the oldest old. Females were at increased risk for AD. The inclusion of information about dementia symptoms from relatives of deceased participants was useful in order to avoid underestimation of the dementia incidence rates. Underestimation of the incidence rates was more important in those aged 75-84 years.""]",['eng'],"['Aged', 'Aged, 80 and over', 'Alzheimer Disease/epidemiology', 'Cohort Studies', 'Dementia/epidemiology', 'Dementia, Vascular/epidemiology', 'Humans', 'Incidence', 'Rural Population', 'Spain/epidemiology']",
M15283816,['Xanthelasmoid mastocytosis in flexural areas.'],,['eng'],"['Child, Preschool', 'Humans', 'Intertrigo/diagnosis', 'Male', 'Mastocytosis, Cutaneous/diagnosis']",
M15285549,['The retroperitoneoscopic repair of a lumbar hernia of Petit. Case report and review of literature.'],"['In this paper, we comment on a patient who consulted us because of his ""lower backpain"" together with the appearance of a small swelling at the left side. Anamnesis and clinical examination were suggestive and further simple diagnostic methods confirmed the exceptional diagnosis of a ""lumbar hernia of Petit"". We describe the retroperitoneoscopic approach of this hernia, its reduction and the fixation of a polypropylene mesh at the surrounding structures with a Tacker. This approach provided a good postoperative comfort, a shorter hospital stay and an early recovery of autonomy and activity. Furthermore, we give a review of the literature concerning lumbar hernias and the evolution of the different reconstruction techniques.']",['eng'],"['Herniorrhaphy', 'Humans', 'Laparoscopy', 'Lumbosacral Region', 'Male', 'Middle Aged', 'Retroperitoneal Space']",
M15286522,['Epistaxis.'],,['eng'],"['Aspirin/adverse effects', 'Catheterization', 'Emergency Treatment/methods', 'Emergency Treatment/nursing', 'Epistaxis/diagnosis', 'Epistaxis/etiology', 'Epistaxis/nursing', 'Humans', 'Hypertension/complications', 'Male', 'Middle Aged', 'Nursing Assessment', 'Platelet Aggregation Inhibitors/adverse effects', 'Sneezing']","['Platelet Aggregation Inhibitors', 'Aspirin (R16CO5Y76E)']"
M15290798,['Nurses must know the steps to ensure safety patients.'],,['eng'],"['Communication', 'Health Education', 'Humans', 'Patient Care', 'Patient Participation', 'Professional-Patient Relations', 'Safety']",
M15293072,['Prosthetic joint infections-towards an improved outcome.'],,['eng'],"['Algorithms', 'Anti-Bacterial Agents/therapeutic use', 'Humans', 'Joint Prosthesis/adverse effects', 'Prosthesis-Related Infections/diagnosis', 'Prosthesis-Related Infections/microbiology', 'Prosthesis-Related Infections/therapy', 'Risk Factors', 'Treatment Outcome']",['Anti-Bacterial Agents']
M15293408,['Aging of concrete buildings and determining the pH value on the surface of concrete by using a handy semi-conductive pH meter.'],"['A new method was devised for measuring the pH of a concrete surface by pHBOY-P2 with a piece of filter paper by extracting the pH value from concrete. This is a simple and inexpensive method that does not damage the concrete building, and is easy to apply on concrete samples for monitoring. By using the method mentioned above, a drastic decrease of the pH value of concrete bridges and buildings has investigated. The method is environmentally friendly to detect the pH value change of concrete as an environmental sample investigation.']",['eng'],,
M15293588,"['Relational ethics of comfort, touch, and solace-endangered arts?']",,['eng'],"['Attitude of Health Personnel', 'California', 'Ethics, Nursing', 'Holistic Nursing/ethics', 'Humans', 'Nurse-Patient Relations/ethics', 'Social Support', 'Touch/ethics']",
M15305815,['Nurse specialists in breast care: a developing role.'],['This article describes how one regional breast unit has incorporated the traditional role of the breast care nurse and the developing role of the nurse practitioner into valued and complementary members of the multidisciplinary team. It also details how specialist nurse roles have evolved in the unit.'],['eng'],"['Breast Neoplasms/epidemiology', 'Breast Neoplasms/nursing', 'Breast Neoplasms/psychology', 'England', 'Humans', 'Nurse Practitioners/education', 'Nurse Practitioners/organization & administration', 'Nurse Practitioners/psychology', ""Nurse's Role"", 'Nursing Evaluation Research', 'Oncology Nursing/education', 'Oncology Nursing/organization & administration', 'Patient Care Team/organization & administration', 'Regional Medical Programs', 'Social Support']",
M15305943,['Aeroallergen sensitization in pediatric allergic rhinitis in Singapore: is air-conditioning a factor in the tropics?'],"[""Singapore is a unique blend of a tropical environment with a high standard of hygiene and public health care. The objective was to define the prevalence, clinical characteristics, and environmental risk factors of specific aeroallergen sensitization in pediatric allergic rhinitis patients in this unique environment. The method adopted was a retrospective analysis of allergic rhinitis patients, undergoing aeroallergen skin prick testing (SPT), in the outpatient specialty clinic of the KK Children's hospital, from July 2001 to June 2002. A total of 202 patients were included, 161 (80%) males, 167 (83%) Chinese, age mean 7.6 yr (range 2-14 yr). The most prevalent clinical symptoms were: watery rhinorrhea 61%, blocked nose 61%, sneezing 52%, snoring 17%, and epistaxis 12%. SPT results were positive for house dust mites in 97% of children, pets (20%), molds (19%), pollens (15%), and kapok (10%). Mold sensitization was significantly more prevalent in households without air-conditioning (aircon), 49% vs. 10% with aircon (odds ratio 9.4, 95% CI 3.8-22.9). Polysensitization (sensitization to three or more allergens) was similarly more prevalent in households without aircon, 51% vs. 14% with aircon (odds ratio 6.4, 95% CI 2.8-14.7). It was concluded that indoor aeroallergen sensitization is the major associated factor with clinical allergic rhinitis in children in Singapore. Patients living in households without air-conditioning are at increased risk of mold sensitization and polysensitization.""]",['eng'],"['Adolescent', 'Air Conditioning/adverse effects', 'Air Pollution, Indoor/adverse effects', 'Allergens/immunology', 'Animals', 'Animals, Domestic/immunology', 'Ceiba/immunology', 'Child', 'Child, Preschool', 'Female', 'Fungi/immunology', 'Humans', 'Immunization', 'Male', 'Prevalence', 'Pyroglyphidae/immunology', 'Retrospective Studies', 'Rhinitis, Allergic, Perennial/epidemiology', 'Risk Factors', 'Singapore/epidemiology', 'Skin Tests', 'Tropical Climate']",['Allergens']
M15315242,"['Work, occupation, and occupational therapy.']",,['eng'],"['Humans', 'Occupational Therapy', 'Work/psychology']",
M15319849,['Die Larynxmaske beim schwierigen Atemweg und in der Thoraxchirurgie.'],,['ger'],"['Humans', 'Laryngeal Masks', 'Thoracic Surgical Procedures']",
M15327344,"['Mozart versus new age music: relaxation states, stress, and ABC relaxation theory.']","['Smith\'s (2001) Attentional Behavioral Cognitive (ABC) relaxation theory proposes that all approaches to relaxation (including music) have the potential for evoking one or more of 15 factor-analytically derived relaxation states, or ""R-States"" (Sleepiness, Disengagement, Rested / Refreshed, Energized, Physical Relaxation, At Ease/Peace, Joy, Mental Quiet, Childlike Innocence, Thankfulness and Love, Mystery, Awe and Wonder, Prayerfulness, Timeless/Boundless/Infinite, and Aware). The present study investigated R-States and stress symptom-patterns associated with listening to Mozart versus New Age music. Students (N = 63) were divided into three relaxation groups based on previously determined preferences. Fourteen listened to a 28-minute tape recording of Mozart\'s Eine Kleine Nachtmusik and 14 listened to a 28-minute tape of Steven Halpern\'s New Age Serenity Suite. Others (n = 35) did not want music and instead chose a set of popular recreational magazines. Participants engaged in their relaxation activity at home for three consecutive days for 28 minutes a session. Before and after each session, each person completed the Smith Relaxation States Inventory (Smith, 2001), a comprehensive questionnaire tapping 15 R-States as well as the stress states of somatic stress, worry, and negative emotion. Results revealed no differences at Session 1. At Session 2, those who listened to Mozart reported higher levels of At Ease/Peace and lower levels of Negative Emotion. Pronounced differences emerged at Session 3. Mozart listeners uniquely reported substantially higher levels of Mental Quiet, Awe and Wonder, and Mystery. Mozart listeners reported higher levels, and New Age listeners slightly elevated levels, of At Ease/Peace and Rested/Refreshed. Both Mozart and New Age listeners reported higher levels of Thankfulness and Love. In summary, those who listened to Mozart\'s Eine Kleine Nachtmusik reported more psychological relaxation and less stress than either those who listened to New Age music or read popular recreational magazines. Results suggest the usefulness of ABC relaxation theory in comparing the different effects of music and relaxation techniques.']",['eng'],"['Adult', 'Attention', 'Cognition', 'Female', 'Humans', 'Male', 'Music', 'Music Therapy/methods', 'Psychological Theory', 'Relaxation', 'Social Behavior', 'Stress, Psychological/therapy']",
M15333844,['Pneumocystis jirovecii infection.'],,['eng'],"['Disease Reservoirs', 'Humans', 'Pneumocystis Infections', 'Pneumocystis carinii', 'Terminology as Topic']",
M15336164,['Jumping genes.'],,['eng'],,
M15342429,['Larger interregional synchrony is associated with greater behavioral success in a complex sensory integration task in humans.'],"['Successful behavior depends on effective communication between distant brain regions. Moreover, disturbance of effective communication can cause neurological symptoms like apraxia, dyslexia or object agnosia. Interregional communication can be assessed by coherence analysis of synchronized neuronal oscillations, and has been referred to as synchrony or ""binding"". The concept of synchrony as a means of information coding is attractive, but its functional relevance has been challenged. We hypothesized that if synchrony is functionally relevant in humans, then more synchrony should determine better behavioral performance. Here, we show in a visuotactile integration task that the amount of low-frequency (7-13Hz), long-range electroencephalographic coherence between visual and sensorimotor cortex is significantly correlated with the level of performance. Trials with highest coherences were the most successful ones and vice versa in the absence of differences in regional activation measured as task-related spectral power. In summary, quantitatively linking the amount of long-range synchrony with the degree of behavioral success in humans, the present data suggest that the ability to generate topographically specific synchrony of high amplitude is functionally relevant for behavioral success. They also raise the possibility that the magnitude of regional activation is less representative of the efficacy of brain functioning than interregional synchrony.']",['eng'],"['Adult', 'Brain Mapping/methods', 'Electroencephalography/methods', 'Female', 'Humans', 'Male', 'Motor Cortex/physiology', 'Psychomotor Performance/physiology', 'Somatosensory Cortex/physiology', 'Statistics as Topic', 'Task Performance and Analysis', 'Touch/physiology', 'Visual Cortex/physiology', 'Visual Perception/physiology']",
M15361457,['Editorial independence at the BMJ: NEJM editor says facts in letter are wrong and accusations reckless...'],,['eng'],"['Editorial Policies', 'Periodicals as Topic/standards']",
M15364714,['Additivity of bimatoprost or travoprost to latanoprost in glaucomatous monkey eyes.'],"['Objective!#!To compare the ocular hypotensive effect of the commercially available preparations of bimatoprost or travoprost added to latanoprost in monkey eyes with laser-induced unilateral glaucoma.!##!Methods!#!Four monkeys with unilateral laser-induced glaucoma were used in each treatment group and received drops in the glaucomatous eye only. Intraocular pressure (IOP) was measured hourly for 6 hours, beginning at 9:30 am on day 1 (untreated baseline), days 6 and 7 (single-agent therapy), and days 13 and 14 (2-drug combination therapy). On days 2 through 7, 1 drop of the scheduled single agent was given immediately after the 9:30 am IOP measurement, and on days 8 through 14, the second scheduled drug was given 5 minutes after the first. The following 5 different dosing protocols were studied: latanoprost with bimatoprost added, bimatoprost with latanoprost added, latanoprost with travoprost added, travoprost with latanoprost added, and latanoprost with a second dose of latanoprost added.!##!Results!#!There were no statistically significant (P =.95) differences among the mean baseline IOPs in any of the 5 treatment groups. When applied as single agents, latanoprost, bimatoprost, and travoprost all produced significant (P<.05) and equivalent (P =.98) reductions in IOP. The mean +/-SEM maximum reduction (P<.05) from baseline IOP was 7.0 +/- 0.4 mm Hg (20% reduction) with travoprost alone, 6.5 +/- 1.6 mm Hg (18%) with bimatoprost alone, and 7.5 +/- 1.0 mm Hg (22%) with latanoprost alone. The mean +/-SEM maximum additive reductions in IOP were 3.0 +/- 0.6 mm Hg (P<.05) for travoprost added to latanoprost; 2.0 +/- 0.4 mm Hg (P<.05) for latanoprost added to travoprost; 4.8 +/- 1.3 mm Hg (P<.05) for bimatoprost added to latanoprost; 4.3 +/- 0.6 mm Hg (P<.05) for latanoprost added to bimatoprost; and 0.3 +/- 0.5 mm Hg (P>.60) for latanoprost added to itself. The combination of bimatoprost and latanoprost produced a greater (P<.05) lowering of IOP at trough and peak than the combination of travoprost and latanoprost.!##!Conclusions!#!Latanoprost, bimatoprost, and travoprost used as monotherapy produced significant and equivalent reductions in IOP in glaucomatous monkey eyes. The IOP effects of the commercial concentrations of bimatoprost or travoprost were additive to that of latanoprost, with bimatoprost showing a greater additive response than travoprost. Clinical Relevance Because treatment with multiple medications is common among patients with glaucoma, determining which glaucoma medications produce an additive ocular hypotensive response when used in combination has practical implications for clinicians.']",['eng'],"['Amides', 'Animals', 'Antihypertensive Agents/therapeutic use', 'Bimatoprost', 'Cloprostenol/analogs & derivatives', 'Cloprostenol/therapeutic use', 'Disease Models, Animal', 'Drug Therapy, Combination', 'Female', 'Glaucoma/drug therapy', 'Intraocular Pressure/drug effects', 'Lipids/therapeutic use', 'Macaca fascicularis', 'Prostaglandins F, Synthetic/therapeutic use', 'Travoprost']","['Amides', 'Antihypertensive Agents', 'Lipids', 'Prostaglandins F, Synthetic', 'Cloprostenol (4208238832)', 'latanoprost (6Z5B6HVF6O)', 'Bimatoprost (QXS94885MZ)', 'Travoprost (WJ68R08KX9)']"
M15373012,"['Schlafmedizin für die Hausarztpraxis: Wer gut schläft, lebt länger.']",,['ger'],"['Achievement', 'Attention/physiology', 'Brain/physiopathology', 'Circadian Rhythm/physiology', 'Humans', 'Longevity/physiology', 'Practice Guidelines as Topic', 'Sleep Deprivation/complications', 'Sleep Deprivation/mortality', 'Sleep Deprivation/physiopathology', 'Sleep Deprivation/therapy', 'Sleep Disorders, Circadian Rhythm/complications', 'Sleep Disorders, Circadian Rhythm/mortality', 'Sleep Disorders, Circadian Rhythm/physiopathology', 'Sleep Disorders, Circadian Rhythm/therapy', 'Sleep Wake Disorders/complications', 'Sleep Wake Disorders/mortality', 'Sleep Wake Disorders/physiopathology', 'Sleep Wake Disorders/therapy']",
M15384004,['Tools zum Download rund um Prostatakrebs.'],,['ger'],"['Humans', 'Internet', 'Male', 'Online Systems', 'Prostatic Neoplasms/diagnosis', 'Prostatic Neoplasms/therapy']",
M15390760,['On the diagnosis of multiple sclerosis.'],,['eng'],"['Humans', 'Multiple Sclerosis', 'Sclerosis']",
M15391644,['Clinical influenza.'],,['eng'],"['Humans', 'Influenza, Human']",
M15392318,['Rehabilitation'],,['dan'],"['Humans', 'Rehabilitation']",
M15394640,['New mechanism of vitamin deprivation.'],,['eng'],"['Humans', 'Vitamin A', 'Vitamin K', 'Vitamins']","['Vitamins', 'Vitamin A (11103-57-4)', 'Vitamin K (12001-79-5)']"
M15394686,['The mystery of the great mitral hearts.'],,['fre'],"['Heart', 'Humans']",
M15395520,['Cáncer de mama.'],,['spa'],"['Breast', 'Breast Neoplasms', 'Humans', 'Neoplasms']",
M15396258,['Treatment of congestive heart failure.'],,['eng'],"['Heart', 'Heart Failure', 'Humans']",
M15397065,['Atrophic osteopathy; osteoporosis; osteomalacia.'],,['fre'],"['Bone and Bones', 'Humans', 'Osteomalacia']",
M15397933,"[""Sul comportamento dei mediatori chimici nel cuore di mammiferi in seguito all'azione di alcuni bioregolatori.""]",,['ita'],"['Animals', 'Heart', 'Humans', 'Mammals']",
M15398608,['Public relations in public health.'],,['eng'],"['Humans', 'Public Health', 'Public Relations']",
M15399698,['Pneumatic hypertrophic osteopathy; pulmonary neoplasm; gynecomastia.'],,['ita'],"['Breast', 'Humans', 'Lung']",
M15400657,['Changing concepts in cardiac failure.'],,['eng'],"['Heart', 'Heart Failure', 'Humans']",
M15403505,['Serological findings in multiple sclerosis.'],,['eng'],"['Humans', 'Multiple Sclerosis', 'Sclerosis']",
M15403961,['Traitement de la tuberculose de la peau par la vitamine D2.'],,['fre'],"['Humans', 'Tuberculosis', 'Vitamin D', 'Vitamins']","['Vitamins', 'Vitamin D (1406-16-2)']"
M15405183,['Psoriasis.'],,['eng'],"['Humans', 'Psoriasis']",
M15407872,['Some highlights on sex life in Germany during the last 30 years.'],,['eng'],"['Germany', 'Humans', 'Life', 'Sex']",
M15409106,['Physics in intestinal intubation.'],,['eng'],"['Intestines', 'Intubation', 'Intubation, Gastrointestinal', 'Physics']",
M15409637,"['Turmeric, haldi or haridra, in eye disease.']",,['eng'],"['Curcuma', 'Eye', 'Eye Diseases', 'Humans']",
M15412396,['The preparation of nurse personnel for work with the school.'],,['eng'],"['Humans', 'Nurses', 'Schools']",
M15413682,['Herpes zoster disciform keratitis.'],,['eng'],"['Cornea', 'Herpes Zoster', 'Humans', 'Keratitis']",
M15415643,['Heart failure.'],,['eng'],"['Heart', 'Heart Failure', 'Humans']",
M15416086,['Cardiac failure.'],,['eng'],"['Heart', 'Heart Failure', 'Humans', 'Thrombosis']",
M15417084,"[""The nurse in the psychotherapeutic plan; the nurse's role in various types of therapy.""]",,['eng'],"['Breast Feeding', 'Humans', ""Nurse's Role"", 'Nursing', 'Patient Care Planning']",
M15418293,['Leucemia megacarioblástica; casuistica.'],,['spa'],"['Humans', 'Leukemia', 'Leukemia, Megakaryoblastic, Acute']",
M15419151,['Cor biatriatum triloculare.'],,['eng'],"['Aged', 'Heart', 'Heart Ventricles', 'Humans']",
