DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M18380173,['Arousal and continuous attention during Ramadan intermittent fasting.'],"['During the month of Ramadan, practicing Muslims abstain from eating and drinking from sunrise to sunset. We aimed to investigate the effect of Ramadan fasting on arousal and continuous attention. The electrodermal activity and cancellation test of students were measured in fasting and non-fasting conditions after the conclusion of the Ramadan fast period. The skin conductance level of the fasting group was no different from the non-fasting group. In non-fasting group, the skin conductance response amplitude to an auditory stimulus was higher and the skin conductance response onset latency was lower than in the fasting group. Cancellation test results: the fasting group had a lower total number of marked targets (TNTM) but a higher total number of missed targets (TNMT) and length of time for the subject to complete the test (LTCT) than the non-fasting group. Ramadan fasting did not change arousal, but the reaction time to an auditory stimulus increased during the Ramadan intermittent fasting. Both reaction amplitude and continuous attention also decreased in the fasting condition.']",['eng'],"['Acoustic Stimulation', 'Adult', 'Arousal/physiology', 'Attention/physiology', 'Blood Glucose/analysis', 'Ceremonial Behavior', 'Cognition Disorders/diagnosis', 'Cognition Disorders/physiopathology', 'Eating/physiology', 'Fasting/blood', 'Fasting/physiology', 'Galvanic Skin Response/physiology', 'Humans', 'Islam', 'Male', 'Neuropsychological Tests/standards', 'Neuropsychological Tests/statistics & numerical data', 'Pain Measurement', 'Psychomotor Performance/physiology', 'Reaction Time/physiology', 'Time Factors', 'Turkey']",['Blood Glucose']
M18382165,['Effectiveness of an Adapted SBAR Communication Tool for a Rehabilitation Setting.'],"['Effective communication and teamwork have been identified in the literature as key enablers of patient safety. The SBAR (Situation-Background-Assessment-Recommendation) process has proven to be an effective communication tool in acute care settings to structure high-urgency communications, particularly between physicians and nurses; however, little is known of its effectiveness in other settings. This study evaluated the effectiveness of an adapted SBAR tool for both urgent and non-urgent situations within a rehabilitation setting. In phase 1 of this study, clinical staff, patient and family input was gathered in a focus-group format to help guide, validate and refine adaptations to the SBAR tool. In phase 2, the adapted SBAR was implemented in one interprofessional team; clinical and support staff participated in educational workshops with experiential learning to enhance their proficiency in using the SBAR process. Key champions reinforced its use within the team. In phase 3, evaluation of the effectiveness of the adapted SBAR tool focused on three main areas: staff perceptions of team communication and patient safety culture (as measured by the Agency for Healthcare Research and Quality Hospital Survey on Patient Safety Culture), patient satisfaction (as determined using the Client Perspectives on Rehabilitation Services questionnaire) and safety reporting (including incident and near-miss reporting). Findings from this study suggest that staff found the use of the adapted SBAR tool helpful in both individual and team communications, which ultimately affected perceived changes in the safety culture of the study team. There was a positive but not significant impact on patient satisfaction, likely due to a ceiling effect. Improvements were also seen in safety reporting of incidents and near misses across the organization and within the study team.']",['eng'],"['Humans', 'Interdisciplinary Communication', 'Interprofessional Relations', 'Program Evaluation', 'Rehabilitation Centers', 'Safety Management', 'Teaching/organization & administration', 'Total Quality Management']",
M18383621,['Rosuvastatin and carotid intima-media thickness: the METEOR trial.'],,['eng'],,
M18388624,['Re: Prediction modeling to determine the adequacy of medical response to urban nuclear attack.'],,['eng'],"['Decision Support Techniques', 'Disaster Medicine/organization & administration', 'Disaster Planning', 'Forecasting', 'Humans', 'Nuclear Warfare', 'Terrorism', 'United States', 'Urban Population']",
M18388625,['The greatest danger.'],,['eng'],"['Disaster Medicine', 'Disaster Planning', 'Humans', 'Nuclear Warfare', 'Terrorism', 'United States', 'Weapons of Mass Destruction']",
M18391889,['HIV in the lymphoid compartment.'],,['eng'],"['HIV Infections', 'HIV-1', 'Humans']",
M18399788,['Looking to the future.'],,['eng'],"['Animals', 'MEDLINE', 'Periodicals as Topic', 'Zebrafish/genetics', 'Zebrafish/metabolism']",
M18402238,['Hat Morphin eine lebensverkürzende Wirkung?'],"['Morphine is a standard medication in pain therapy; opioids are grouped in step two and three of the WHO analgesic ladder. In palliative medicine, morphine is the preferred drug and is used for alleviating pain and reducing anxiety. When dosed correctly, a life-shortening effect can be definitely excluded today. Hence, the administration of morphine at the end of life cannot be called assisted suicide from a legal standpoint.']",['ger'],"['Analgesics, Opioid/adverse effects', 'Analgesics, Opioid/therapeutic use', 'Germany', 'Humans', 'Longevity/drug effects', 'Morphine/adverse effects', 'Morphine/therapeutic use', 'Pain/drug therapy', 'Palliative Care/legislation & jurisprudence', 'Refusal to Treat/legislation & jurisprudence', 'Risk Factors', 'Terminal Care/legislation & jurisprudence']","['Analgesics, Opioid', 'Morphine (76I7G6D29C)']"
M18402263,['Bei Sepsisverdacht keine Zeit verlieren. In jeden Notfallkoffer gehört auch ein Breitband-antibiotikum!'],,['ger'],"['Anti-Bacterial Agents/therapeutic use', 'Carbapenems/therapeutic use', 'Community-Acquired Infections/diagnosis', 'Community-Acquired Infections/drug therapy', 'Community-Acquired Infections/etiology', 'Cross Infection/diagnosis', 'Cross Infection/drug therapy', 'Cross Infection/etiology', 'Emergencies', 'Family Practice', 'Humans', 'Infusions, Intravenous', 'Penicillins/therapeutic use', 'Sepsis/diagnosis', 'Sepsis/drug therapy', 'Sepsis/etiology', 'beta-Lactamase Inhibitors']","['Anti-Bacterial Agents', 'Carbapenems', 'Penicillins', 'beta-Lactamase Inhibitors']"
M18402740,['Laparoscopic evaluation of abdominal adhesions with different prosthetic meshes in rabbits.'],"['Background!#!The use of prosthetic materials to reinforce the abdominal wall is associated with a low index of recurrence; however, intraperitoneal placement of a foreign body may lead to adhesions. The present investigation was designed to determine adhesion formation with commercially available meshes implanted laparoscopically in rabbits.!##!Methods!#!Three different meshes were implanted laparoscopically in 24 rabbits: polypropylene (mesh A), polypropylene and sodium hyaluronate-carboxymethylcellulose (mesh B), and polypropylene and expanded polytetrafluoroethylene (mesh C). Sites of implantation for each mesh (the left lower quadrant, right lower quadrant, and lower midline) were randomly determined so that every rabbit had all 3 meshes implanted. All animals underwent diagnostic laparoscopy after 28 days to grade adhesions and histological analysis of inflammation.!##!Results!#!Adhesions were noticed in 46 of the 72 meshes implanted (64%). The number of adhesions was higher for mesh C (87.5%) compared with meshes A (62.5%) and B (41.6%). The severity of adhesions was also higher for mesh C (grade I in 14, II in 6, and III in 1) compared with mesh A (grade I in 10, II in 4, and III in 1 case) and B (all of them grade II). Histological inflammatory reaction was classified as mild in 23 cases of mesh A, 15 of mesh B, and 23 of mesh C. A moderate reaction was found in 1 case of mesh A, 4 cases of mesh B, and 1 case of mesh C. Severe reaction was induced in 5 cases of mesh B. Mesh B induced a higher inflammatory reaction compared with the other meshes.!##!Conclusions!#!All meshes induced adhesions of different grades. Mesh B had fewer adhesions and more intense inflammation them did the others.']",['eng'],"['Abdominal Wall', 'Animals', 'Laparoscopy', 'Rabbits', 'Surgical Mesh', 'Tissue Adhesions']",
M18414108,['Duration of IOP reduction with travoprost BAK-free solution.'],"['Purpose!#!To compare the duration of action of travoprost ophthalmic solution 0.004% (Travatan Z) formulated without benzalkonium chloride (BAK) to travoprost ophthalmic solution 0.004% formulated with BAK (Travatan).!##!Methods!#!This was a prospective, randomized, double-masked study. Patients with open-angle glaucoma or ocular hypertension were randomized to receive 2 weeks of once-daily therapy with travoprost BAK-free or travoprost with BAK. Patients received the last dose of medication on day 13 and then intraocular pressure (IOP) was assessed every 12 hours for 60 hours. Statistical analysis included change in IOP from baseline for each group and comparison of mean IOP between groups.!##!Results!#!Of the 109 patients enrolled, 106 patients completed the study. Untreated mean baseline IOP at 8 AM was 26.9 mm Hg in the travoprost BAK-free group and 27.1 mm Hg in the travoprost with BAK group. At 12, 24, 36, 48, and 60 hours after the last dose, mean IOP in the travoprost BAK-free group was 18.7, 17.2, 19.5, 18.7, and 20.8 mm Hg, respectively; whereas mean IOP in the travoprost with BAK group was 18.5, 16.8, 19.7, 18.0, and 20.8 mm Hg, respectively. Mean IOP at all time points after the last dose of medication was >6 mm Hg lower than the 8 AM baseline in both groups. Between-group differences were within +/-0.6 mm Hg at all postdose time points. There were no statistically significant differences between the 2 treatment groups at baseline or at any postdose time point. Drug-related side effects were uncommon, mild in intensity, and comparable between groups.!##!Conclusions!#!Travoprost without BAK has similar IOP-lowering efficacy and safety compared with travoprost preserved with BAK. Both formulations of travoprost have a prolonged duration of action, with statistically and clinically significant reductions from baseline persisting up to 60 hours after the last dose.']",['eng'],"['Aged', 'Aged, 80 and over', 'Antihypertensive Agents/administration & dosage', 'Antihypertensive Agents/adverse effects', 'Benzalkonium Compounds/administration & dosage', 'Benzalkonium Compounds/adverse effects', 'Cloprostenol/administration & dosage', 'Cloprostenol/adverse effects', 'Cloprostenol/analogs & derivatives', 'Double-Blind Method', 'Female', 'Glaucoma, Open-Angle/drug therapy', 'Humans', 'Intraocular Pressure/drug effects', 'Male', 'Ocular Hypertension/drug therapy', 'Ophthalmic Solutions/administration & dosage', 'Ophthalmic Solutions/adverse effects', 'Preservatives, Pharmaceutical/administration & dosage', 'Preservatives, Pharmaceutical/adverse effects', 'Prospective Studies', 'Time Factors', 'Tonometry, Ocular', 'Travoprost']","['Antihypertensive Agents', 'Benzalkonium Compounds', 'Ophthalmic Solutions', 'Preservatives, Pharmaceutical', 'Cloprostenol (4208238832)', 'Travoprost (WJ68R08KX9)']"
M18414917,['Postoperatives Delir beim Intensivpatienten.'],"['Acute confusional states (delirium) occur in up to 80% of patients in the intensive care unit. Delirium is an important independent prognostic determinant of hospital outcome, including duration of mechanical ventilation, nursing home placement, functional decline and death. Additionally, it may herald systemic diseases such as sepsis and multi-organ failure. Recently, a number of new screening instruments have been validated for the monitoring of delirium in non-communicative patients receiving mechanical ventilation. Critical care patients should be routinely assessed for delirium and treated immediately using available preventive and therapeutic measures, both pharmacological and non-pharmacological, to improve the clinical course.']",['ger'],"['Acute Disease', 'Critical Care', 'Critical Illness/psychology', 'Delirium/epidemiology', 'Delirium/etiology', 'Delirium/physiopathology', 'Delirium/psychology', 'Delirium/therapy', 'Humans', 'Neurotransmitter Agents/physiology', 'Postoperative Complications/etiology', 'Postoperative Complications/psychology', 'Postoperative Complications/therapy', 'Psychiatric Status Rating Scales', 'Risk Factors', 'Sepsis/complications', 'Stress, Psychological/complications', 'Stress, Psychological/physiopathology', 'Treatment Outcome']",['Neurotransmitter Agents']
M18415284,['Chronischer Schmerz: homogenes Syndrom oder heterogene Krankheitsbilder?'],,['ger'],,
M18415322,['Chronischer Schmerz und Psyche.'],,['ger'],,
M18415411,['Sechs Jahre Der Schmerz.'],,['ger'],,
M18415493,"['""Schmerz"" in Publikationen.']",,['ger'],,
M18421776,['How does Nutrigenomics impact human health?'],,['eng'],"['Health', 'Humans', 'Nutrigenomics']",
M18423059,['Delirium assessment in the intensive care unit: patient population matters.'],['The high prevalence and pervasive impact of delirium in critically ill patients has been demonstrated in multiple studies. Subsequently there has grown a body of literature regarding delirium assessment in critical illness. The present commentary briefly discusses delirium screening in an intensive care unit environment.'],['eng'],"['APACHE', 'Adult', 'Aged', 'Belgium/epidemiology', 'Confusion/diagnosis', 'Confusion/epidemiology', 'Delirium/classification', 'Delirium/diagnosis', 'Delirium/epidemiology', 'Female', 'Humans', 'Incidence', 'Intensive Care Units/statistics & numerical data', 'Male', 'Middle Aged', 'Sensitivity and Specificity']",
M18426169,['Aspects of human disease.'],,['eng'],"['Humans', 'Leukemia/diagnosis', 'Leukemia/drug therapy', 'Leukemia/pathology']",
M18428292,['Construction of chromosome jumping and linking libraries in E. coli.'],"['Chromosome jumping allows the use of one point on a chromosome as a starting point for exploring another potentially distant point on the same chromosome without cloning the intervening sequences as in chromosome walking. A linking library consists of genomic fragments that each contain a particular restriction site with a marker inserted into it. Because the sequences flanking the marker represent the termini of two contiguous genomic restriction fragments, the linking clones can be used, in conjunction with a specific jumping library made with the same restriction enzyme, to expedite jumping between consecutive restriction fragments. Separate protocols present strategies for constructing general and specific jumping libraries from total genomic DNA. An additional protocol details construction of a linking library from flow-sorted chromosomes. Support protocols provide instructions for preparing genomic insert DNA, supF gene fragments, and Chromosome jumping allows the use of one point on a chromosome as a starting point for exploring another potentially distant.']",['eng'],"['Bacteriophage lambda/genetics', 'Chromosome Mapping/methods', 'Chromosome Walking', 'DNA, Bacterial/genetics', 'DNA, Bacterial/isolation & purification', 'Escherichia coli/genetics', 'Gene Library', 'Genetic Vectors', 'Genetics, Medical', 'Humans']","['DNA, Bacterial']"
M18431300,"['Finally, a tool for triage?']",,['eng'],"['Critical Illness', 'Humans', 'Intensive Care Units', 'Triage/methods', 'Triage/standards']",
M18437847,['Culture and PCR analysis of joint fluid in the diagnosis of prosthetic joint infection.'],"['This prospective study compared PCR and culture techniques in the diagnosis of prosthetic joint infection (PJI). We obtained joint fluid samples (JFS; n=115) from patients who had failed total joint arthroplasty between January 2003 and June 2005; 49 were positive for PJI according to established strict criteria. JFS were analyzed by PCR (n=35; control n=66) or culture (n=46, control n=48). PCR was positive in 71% of PJI cases, resulting in sensitivity, specificity, accuracy, positive predictive value, negative predictive value, and likelihood ratio for positive results as follows: 0.71; 0.97; 0.88; 0.93; 0.87 and 23.6, respectively. Culture was positive in 44% of PJI samples. Corresponding statistics were 0.44; 0.94; 0.69; 0.87; 0.63 and 7.0, respectively. Significantly higher sensitivity, accuracy and negative predictive values were calculated for PCR versus culture, and there was 83% concordance between the results of intraoperative culture and PCR detection of causative bacteria. Therefore, we conclude that PCR analysis of synovial fluid increases the utility of pre-operative aspiration for patients who require revision total joint surgery.']",['eng'],"['Arthroplasty, Replacement/adverse effects', 'Bacterial Infections/diagnosis', 'Bacterial Infections/microbiology', 'Bacteriological Techniques', 'Culture Media', 'DNA, Bacterial/analysis', 'Gram-Negative Bacteria/genetics', 'Gram-Negative Bacteria/isolation & purification', 'Gram-Positive Bacteria/genetics', 'Gram-Positive Bacteria/isolation & purification', 'Humans', 'Polymerase Chain Reaction/methods', 'Predictive Value of Tests', 'Prosthesis-Related Infections/diagnosis', 'Prosthesis-Related Infections/microbiology', 'Sensitivity and Specificity', 'Synovial Fluid/microbiology']","['Culture Media', 'DNA, Bacterial']"
M18445700,['Mitochondrial Bax translocation partially mediates synergistic cytotoxicity between histone deacetylase inhibitors and proteasome inhibitors in glioma cells.'],"['The effects of combining histone deacetylase (HDAC) inhibitors and proteasome inhibitors were evaluated in both established glioblastoma multiforme (GBM) cell lines and short-term cultures derived from the Mayo Clinic xenograft GBM panel. Coexposure of LBH589 and bortezomib at minimally toxic doses of either drug alone resulted in a striking induction of apoptosis in established U251, U87, and D37 GBM cell lines, as well as in GBM8, GBM10, GBM12, GBM14, and GBM56 short-term cultured cell lines. Synergism of apoptosis induction was also observed in U251 cells when coexposing cells to other HDAC inhibitors, including LAQ824 and trichostatin A, with the proteasome inhibitor MG132, thus demonstrating a class effect. In U251 cells, bortezomib alone or in combination with LBH589 decreased Raf-1 levels and suppressed Akt and Erk activation. LBH589 or bortezomib alone increased expression of the cell cycle regulators p21 and p27. Additionally, the combination, but not the individual agents, markedly enhanced JNK activation. Synergistic induction of apoptosis after exposure to LBH589 and bortezomib was partially mediated by Bax translocation from the cytosol to the mitochondria resulting from Bax conformational changes. Bax translocation precedes cytochrome c release and apoptosis, and selective down-regulation of Bax using siRNA significantly mitigates the cytotoxicity of LBH589 and bortezomib. This combination regimen warrants further preclinical and possible clinical study for glioma patients.']",['eng'],"['Antineoplastic Combined Chemotherapy Protocols/pharmacology', 'Apoptosis/drug effects', 'Blotting, Western', 'Boronic Acids/administration & dosage', 'Bortezomib', 'Brain Neoplasms/drug therapy', 'Cell Line, Tumor', 'Cell Proliferation/drug effects', 'Drug Synergism', 'Electrophoresis, Polyacrylamide Gel', 'Enzyme Inhibitors/administration & dosage', 'Glioma/drug therapy', 'Histone Deacetylase Inhibitors', 'Humans', 'Hydroxamic Acids/administration & dosage', 'Indoles', 'Mitochondria/metabolism', 'Proteasome Inhibitors', 'Protein Transport/drug effects', 'Pyrazines/administration & dosage', 'RNA, Small Interfering', 'bcl-2-Associated X Protein/drug effects', 'bcl-2-Associated X Protein/metabolism']","['Boronic Acids', 'Enzyme Inhibitors', 'Histone Deacetylase Inhibitors', 'Hydroxamic Acids', 'Indoles', 'LAQ824', 'Proteasome Inhibitors', 'Pyrazines', 'RNA, Small Interfering', 'bcl-2-Associated X Protein', 'trichostatin A (3X2S926L3Z)', 'Bortezomib (69G8BD63PP)', 'panobinostat (9647FM7Y3Z)']"
M18446498,"['Process optimization, characterization and pharmacokinetic evaluation in rats of ursodeoxycholic acid-phospholipid complex.']","['The purpose of this research was to study whether the bioavailability of ursodeoxycholic acid could be improved by administering ursodeoxycholic acid-phospholipid complex (UDCA-PLC) orally to rats. A central composite design approach was used for process optimization in order to obtain the acceptable UDCA-PLC. The physicochemical properties of the complex obtained by optimal parameters were investigated by means of scanning electron microscopy and X-ray diffraction. The pharmacokinetic parameters and bioavailability studies were conducted in rats of UDCA after oral administration of UDCA-PLC and UDCA tablet. Multiple linear regression analysis for process optimization revealed that the acceptable UDCA-PLC was obtained wherein the optimal values of X(1), X(2) and X(3) were 3, 60 degrees C and 3 h, respectively. The XRD studies of UDCA-PLC obtained by the optimal parameters demonstrated that UDCA and phospholipids in the UDCA-PLC were combined by non-covalent bonds, not form new compounds. But pharmacokinetic parameters of the complex in rats were T(max) 1.6 h, C(max) 0.1346 microg/ml, AUC(0-infinity) 11.437 microg x h/ml, respectively. The relative bioavailability of UDCA of UDCA-PLC was increased by 241%,compared with the reference ursodeoxycholic acid tablet.']",['eng'],"['Animals', 'Biological Availability', 'Diffusion', 'Drug Carriers/chemistry', 'Drug Compounding/methods', 'Drug Evaluation, Preclinical/methods', 'Male', 'Organ Specificity', 'Phospholipids/chemistry', 'Rats', 'Rats, Wistar', 'Tissue Distribution', 'Ursodeoxycholic Acid/administration & dosage', 'Ursodeoxycholic Acid/chemistry', 'Ursodeoxycholic Acid/pharmacokinetics']","['Drug Carriers', 'Phospholipids', 'Ursodeoxycholic Acid (724L30Y2QR)']"
M18447605,['Vernakalant--a promising therapy for conversion of recent-onset atrial fibrillation.'],"['Background!#!This paper reviews the pharmacology, electrophysiology, efficacy and safety of intravenous and oral vernakalant hydrochloride (RSD-1235), a novel antiarrhythmic drug that has relative atrial selectivity by blocking potassium channels that are present in the atria and not the ventricle. In addition, this drug has important rate-dependent sodium channel blocking properties.!##!Methods!#!Currently, there few commercially approved intravenous antiarrhythmic agents for the conversion of atrial fibrillation. Intravenously, vernakalant has been demonstrated to be useful in terminating over 50% of recent-onset atrial fibrillation (< 7 days duration) with minimal ventricular proarrhythmic effects. Intravenous vernakalant is not effective in terminating atrial flutter. Oral vernakalant is currently undergoing study and appears to be effective in suppressing atrial fibrillation recurrences after cardioversion of persistent atrial fibrillation.!##!Results/conclusion!#!Intravenous vernakalant has the potential to be an important agent in the conversion of atrial fibrillation and oral vernakalant may be a useful drug for the suppression of atrial fibrillation recurrences.']",['eng'],"['Administration, Oral', 'Anisoles/administration & dosage', 'Anisoles/pharmacokinetics', 'Anisoles/pharmacology', 'Anisoles/therapeutic use', 'Anti-Arrhythmia Agents/administration & dosage', 'Anti-Arrhythmia Agents/pharmacokinetics', 'Anti-Arrhythmia Agents/pharmacology', 'Anti-Arrhythmia Agents/therapeutic use', 'Atrial Fibrillation/drug therapy', 'Clinical Trials as Topic', 'Drug Evaluation', 'Electric Countershock', 'Electrophysiology', 'Humans', 'Injections, Intravenous', 'Ion Channels/antagonists & inhibitors', 'Pyrrolidines/administration & dosage', 'Pyrrolidines/pharmacokinetics', 'Pyrrolidines/pharmacology', 'Pyrrolidines/therapeutic use', 'Secondary Prevention']","['Anisoles', 'Anti-Arrhythmia Agents', 'Ion Channels', 'Pyrrolidines', 'vernakalant (9G468C8B13)']"
M18449556,['Familial aggregation of endometriosis in the Yale Series.'],"['Objective!#!To investigate the familial aggregation and the risk of endometriosis among the female relatives of women with endometriosis. We also compared the epidemiologic characteristics of women with and without family history of endometriosis.!##!Patient(s)!#!A total of 485 women with endometriosis and 197 infertile women without endometriosis underwent surgical investigation between August 1996 and February 2002.!##!Main outcome measure(s)!#!The relative risk of endometriosis in a first-degree relative and the association between potential risk factors was estimated by chi2 and by crude adjusted odds ratios (95% CI).!##!Results!#!Endometriosis was identified in 9.5% of first-degree relatives of women with endometriosis versus only 1% of controls. The odds ratio for endometriosis in a first-degree relative was 10.21 (95% CI 2.45-42.5; P<0.001). In 3.9% of cases women with endometriosis reported that their mother had been diagnosed with endometriosis and 5.6% of cases that at least one sister had been diagnosed. Compared to the control group the odds ratio for the mother having endometriosis (7.99, 95% CI 1.06-60.1) or at least one sister having (11.55, 95% CI 1.56-85.59) were significantly elevated. Among women with endometriosis who reported a family history of endometriosis, and women with endometriosis who did not report a family history of endometriosis, there were no differences in demographic characteristics, body habitus, or menstrual parameters.!##!Conclusion(s)!#!Women with endometriosis have a tenfold increased risk of endometriosis in their first-degree relatives.']",['eng'],"['Adult', 'Connecticut/epidemiology', 'Endometriosis/epidemiology', 'Endometriosis/genetics', 'Family', 'Female', 'Humans', 'Odds Ratio', 'Prevalence', 'Retrospective Studies']",
M18450263,['Schritt für Schritt zur Handlungssicherheit--Teil 11: Atemstimulierende Einreibung: Beruhigung und regelmässige Atmung sind das Ziel.'],,['ger'],"['Breathing Exercises', 'Curriculum', 'Education, Nursing', 'Humans', 'Massage/education', 'Massage/nursing', 'Respiratory Insufficiency/nursing']",
M18454613,"['Transitions regarding palliative and end-of-life care in severe chronic obstructive pulmonary disease or advanced cancer: themes identified by patients, families, and clinicians.']","[""Background!#!Classic trajectories of illness at end of life (EOL) suggest different care needs for patients with cancer versus chronic obstructive pulmonary disease (COPD) and may lead to different experiences of transitions over the course of a life-limiting illness. Patients may experience transitions in different ways than clinicians. No prior studies have examined this issue from patients', families', and clinicians' perspectives.!##!Objectives!#!We sought to explore transitions, defined as experiences that patients and family members viewed as milestones in the evolution of their illnesses and therapies, and compare these perceptions with the perspectives of the patient's physician and nurse to provide insights about communication concerning EOL care.!##!Methods!#!We conducted a qualitative study using grounded theory to examine participants' perspectives on the experiences of key transitions in the context of living with advanced COPD or cancer. In-depth interviews with patients, family members, nurses, and physicians were conducted by experienced interviewers.!##!Results!#!Six themes were identified regarding participants' experiences with transitions. Themes that defined transitions among both patients with COPD and those with cancer included: new or different treatments and no more treatments available. Themes unique to patients with COPD were activity limitations due to functional decline and initiation of oxygen therapy. One theme unique to clinicians was acute exacerbation of illness or hospitalization.!##!Conclusions!#!This study identified differences in the meaning of transitions for patients versus clinicians and for patients with COPD versus those with cancer. These findings may offer clinicians the opportunity to provide a more patient-centered approach to communication about end-of-life care by acknowledging and addressing transitions in palliative care from the perspective of the patient and family.""]",['eng'],"['Aged', 'Attitude of Health Personnel', 'Female', 'Health Surveys', 'Humans', 'Male', 'Neoplasms/physiopathology', 'Neoplasms/psychology', 'Palliative Care', 'Patient-Centered Care', 'Pulmonary Disease, Chronic Obstructive/physiopathology', 'Pulmonary Disease, Chronic Obstructive/psychology', 'Qualitative Research', 'Severity of Illness Index', 'Terminal Care']",
M18458586,['Position of interbody spacer in transforaminal lumbar interbody fusion: effect on 3-dimensional stability and sagittal lumbar contour.'],"['Study design!#!Biomechanical study.!##!Objective!#!To test 2 different intervertebral positions of a semilunar cage and their effects on 3-dimensional stability and segmental lordosis in a model of transforaminal lumbar interbody fusion (TLIF).!##!Summary of background data!#!In his original TLIF description, Harms recommended decortication of endplates, followed by placement of mesh cages in the middle-posterior intervertebral third. Subsequent studies presented conflicting recommendations: anterior placement of the spacer-cage for better load-sharing versus placement on the stronger posterolateral endplate regions.!##!Methods!#!Six human lumbar spinal functional units were first tested intact. TLIF was performed using a semilunar poly-ether-ether-ketone cage randomly inserted in the anterior (TLIF-A) or posterior (TLIF-P) disc space. Pedicle screws and rods were added. Unconstrained pure moments in axial-torsion, lateral-bending (LB), and flexion-extension (FE) were applied under 0.05 Hz and +/-5 Nm sinusoidal waveform. Segmental motions were recorded. Range of motion (ROM) and neutral zone (NZ) were calculated. Pairwise comparisons were made using nonparametric Wilcoxon-matched pairs signed rank sum test with statistical significance set at P<0.05.!##!Results!#!TLIF-A and TLIF-P significantly decreased ROM (P<0.05) of the intact spinal functional unit, in FE and LB. In axial-torsion, decrease of ROM after TLIF procedures was not significant (P>0.05). Delta-ROM between TLIF-A and TLIF-P was not significant (P>0.05). TLIF-A and TLIF-P significantly decreased NZ in LB (P<0.05). In FE, TLIF-P significantly decreased NZ (P<0.05); TLIF-A showed a trend toward significance (P=0.09). Delta-NZ between TLIF-A and TLIF-P was not significant (P>0.05). Segmental lordosis of TLIF-A and TLIF-P on C-arm views showed angle differences within the range of measurement error of Cobb angles.!##!Conclusions!#!Difference in ROM and NZ between anterior (TLIF-A) or posterior (TLIF-P) positions was not statistically significant. Similarly, both positions did not influence segmental lordosis.']",['eng'],"['Aged', 'Biomechanical Phenomena', 'Bone Screws', 'Female', 'Humans', 'Imaging, Three-Dimensional', 'Lordosis/surgery', 'Lumbar Vertebrae/surgery', 'Male', 'Middle Aged', 'Spinal Fusion/instrumentation', 'Spinal Fusion/methods', 'Treatment Outcome']",
M18464890,['A case of gastrocolocutaneous fistula as a complication of percutaneous endoscopic gastrostomy.'],"['A rare complication of percutaneous endoscopic gastrostomy (PEG) is gastrocolocutaneous fistula which usually occurs after replacement of the PEG tube. As tube feeding is directly delivered to the transverse colon, patients typically present with a sudden onset of transient diarrhea within minutes after PEG tube feeding. A radiographic study using water-soluble contrast material via the PEG tube shows the tip of the tube in the transverse colon. We present here a patient who had this complication after PEG insertion. A PEG tube for enteral feeding was placed in a 27-year-old man with cerebral plasty and a severe scoliosis. After replacement of the PEG tube, he developed diarrhea after each PEG tube feeding. The diagnosis of gastrocolocutaneous fistula was made after injection of gastrografin from the PEG tube. Another gastrostomy tube was placed surgically and the fistula was then also excised. In conclusion, gastrocolocutaneous fistula must be considered as a complication of PEG tube placement when patients with a PEG tube develop a sudden onset of transient diarrhea immediately after PEG tube feeding.']",['eng'],"['Adult', 'Diarrhea/etiology', 'Enteral Nutrition/adverse effects', 'Gastric Fistula/diagnosis', 'Gastric Fistula/etiology', 'Gastric Fistula/pathology', 'Gastrostomy/adverse effects', 'Humans', 'Male']",
M18469160,['Effects of low-dose mindfulness-based stress reduction (MBSR-ld) on working adults.'],"['Mindfulness-based stress reduction (MBSR) has produced behavioral, psychological, and physiological benefits, but these programs typically require a substantial time commitment from the participants. This study assessed the effects of a shortened (low-dose [ld]) work-site MBSR intervention (MBSR-ld) on indicators of stress in healthy working adults to determine if results similar to those obtained in traditional MBSR could be demonstrated. Participants were randomized into MBSR-ld and wait-list control groups. Self-reported perceived stress, sleep quality, and mindfulness were measured at the beginning and end of the 6-week intervention. Salivary cortisol was assessed weekly. Significant reductions in perceived stress (p = .0025) and increases in mindfulness (p = .0149) were obtained for only the MBSR-ld group (n = 22). Scores on the global measure of sleep improved for the MBSR-ld group (p = .0018) as well as for the control group (p = .0072; n = 20). Implications and future research are discussed.']",['eng'],"['Adolescent', 'Adult', 'Female', 'Humans', 'Hydrocortisone/analysis', 'Male', 'Meditation/psychology', 'Middle Aged', 'Occupational Exposure', 'Saliva/chemistry', 'Stress, Psychological/therapy', 'Treatment Outcome', 'Young Adult']",['Hydrocortisone (WI4X0X7BPJ)']
M18469896,['Genetic control of Endosperm Balance Number (EBN) in the Solanaceae based on trisomic and mutation analysis.'],"['The genetic control of Endosperm Balance Number (EBN) was studied using trisomics and induced mutation. In order to induce and detect a change in a factor determining the EBN of the male, pollen from tetraploid Datura was irradiated and used to pollinate diploids. No triploids were produced in over 70 000 fertilizations. At least 70 would have been expected if the deletion of the function of a single gene could change the EBN. An attempt was made to find a particular chromosome that could alter the EBN of the female when it was present as the extra chromosome in 2x + 1 x 4x crosses. In tests of trisomics in both Datura and Solanum (potato) no chromosome could be found that changed the EBN. Therefore, it is concluded that more than one gene and more than one chromosome is involved in determining EBN. Key words : crossing barriers, endosperm, Datura, potato, speciation.']",['eng'],,
